"","date","S191_NITRATE+NITRITE-N_mg/L","days"
"1599",2011-01-05,0.291,13794
"1600",2011-01-20,0.249,13809
"1601",2011-02-03,0.246,13823
"1602",2011-02-17,0.221,13837
"1603",2011-03-02,0.14,13850
"1604",2011-03-16,0.044,13863
"1605",2011-04-06,0.064,13884
"1606",2011-04-20,NA,13898
"1607",2011-05-04,NA,13912
"1608",2011-05-18,NA,13926
"1609",2011-06-08,0.016,13947
"1610",2011-06-22,NA,13961
"1611",2011-07-06,NA,13975
"1612",2011-07-20,0.008,13989
"1613",2011-08-10,0.029,14010
"1614",2011-08-24,0.107,14024
"1615",2011-09-07,0.194,14038
"1616",2011-09-21,0.119,14052
"1617",2011-10-05,0.13,14066
"1618",2011-10-19,0.106,14080
"1619",2011-11-02,0.217,14094
"1620",2011-11-16,0.234,14109
"1621",2011-12-07,0.52,14130
"1622",2011-12-21,0.457,14144
"1623",2012-01-04,0.425,14158
"1624",2012-01-18,0.353,14172
"1625",2012-02-08,0.299,14193
"1626",2012-02-22,0.292,14207
"1627",2012-03-07,0.281,14221
"1628",2012-03-21,0.288,14234
"1629",2012-04-04,0.217,14248
"1630",2012-04-18,0.06,14262
"1631",2012-05-02,0.005,14276
"1632",2012-05-16,0.01,14290
"1633",2012-06-06,0.02,14311
"1634",2012-06-20,0.007,14325
"1635",2012-07-11,0.039,14346
"1636",2012-07-25,0.054,14360
"1637",2012-08-08,0.031,14374
"1638",2012-08-22,0.024,14388
"1639",2012-09-05,0.005,14402
"1640",2012-09-20,0.205,14417
"1641",2012-10-03,0.171,14430
"1642",2012-10-17,0.177,14444
"1643",2012-11-14,0.419,14473
"1644",2012-11-28,0.508,14487
"1645",2012-12-05,0.502,14494
"1646",2012-12-19,0.461,14508
"1647",2013-01-09,0.444,14529
"1648",2013-01-23,0.429,14543
"1649",2013-02-06,0.378,14557
"1650",2013-02-21,0.261,14572
"1651",2013-03-06,0.198,14585
"1652",2013-03-20,0.06,14598
"1653",2013-04-03,NA,14612
"1654",2013-04-17,NA,14626
"1655",2013-05-08,NA,14647
"1656",2013-05-22,NA,14661
"1657",2013-06-05,NA,14675
"1658",2013-06-19,0.034,14689
"1659",2013-07-10,0.068,14710
"1660",2013-07-24,0.097,14724
"1661",2013-08-07,0.059,14738
"1662",2013-08-21,0.196,14752
"1663",2013-09-04,0.318,14766
"1664",2013-09-18,0.159,14780
"1665",2013-10-07,0.17,14799
"1666",2013-10-21,0.076,14813
"1667",2013-11-04,0.45,14828
"1668",2013-11-18,0.432,14842
"1669",2013-12-02,0.463,14856
"1670",2013-12-16,0.424,14870
"1671",2014-01-06,0.43,14891
"1672",2014-01-21,0.418,14906
"1673",2014-02-03,0.324,14919
"1674",2014-02-17,0.263,14933
"1675",2014-03-03,0.062,14947
"1676",2014-03-17,0.08,14960
"1677",2014-04-07,NA,14981
"1678",2014-04-21,0.01,14995
"1679",2014-05-05,0.009,15009
"1680",2014-05-19,NA,15023
"1681",2014-06-09,NA,15044
"1682",2014-06-23,0.026,15058
"1683",2014-07-07,0.031,15072
"1684",2014-07-21,0.078,15086
"1685",2014-08-04,0.143,15100
"1686",2014-08-18,0.1,15114
"1687",2014-09-08,0.242,15135
"1688",2014-09-22,0.324,15149
"1689",2014-10-06,0.16,15163
"1690",2014-10-20,0.099,15177
"1691",2014-11-03,0.224,15192
"1692",2014-11-17,0.431,15206
"1693",2014-12-01,0.464,15220
"1694",2014-12-15,0.441,15234
"1695",2015-01-05,0.378,15255
"1696",2015-01-20,0.338,15270
"1697",2015-02-02,0.317,15283
"1698",2015-02-16,0.325,15297
"1699",2015-03-02,0.215,15311
"1700",2015-03-16,0.144,15324
"1701",2015-04-06,0.076,15345
"1702",2015-04-20,0.071,15359
"1703",2015-05-04,0.058,15373
"1704",2015-05-18,0.009,15387
"1705",2015-06-01,0.104,15401
"1706",2015-06-15,0.115,15415
"1707",2015-07-06,0.095,15436
"1708",2015-07-20,0.066,15450
"1709",2015-08-03,0.139,15464
"1710",2015-08-17,0.033,15478
"1711",2015-08-31,0.091,15492
"1712",2015-09-14,0.091,15506
"1713",2015-09-28,0.123,15520
"1714",2015-10-12,0.183,15534
"1715",2015-10-26,0.346,15548
"1716",2015-11-09,0.436,15563
"1717",2015-11-23,0.498,15577
"1718",2015-12-07,0.211,15591
"1719",2015-12-21,0.294,15605
"1720",2016-01-04,0.389,15619
"1721",2016-01-20,0.164,15635
"1722",2016-02-01,0.122,15647
"1723",2016-02-15,0.229,15661
"1724",2016-02-29,0.399,15675
"1725",2016-03-14,0.454,15688
"1726",2016-03-28,0.423,15702
"1727",2016-04-11,0.09,15716
"1728",2016-04-25,0.221,15730
"1729",2016-05-09,0.279,15744
"1730",2016-05-23,0.119,15758
"1731",2016-06-06,0.068,15772
"1732",2016-06-20,0.105,15786
"1733",2016-07-06,0.182,15802
"1734",2016-07-18,0.533,15814
"1735",2016-08-01,0.459,15828
"1736",2016-08-15,0.071,15842
"1737",2016-08-29,0.112,15856
"1738",2016-09-12,0.057,15870
"1739",2016-09-26,0.134,15884
"1740",2016-10-10,0.114,15898
"1741",2016-10-24,0.448,15912
"1742",2016-11-07,0.808,15927
"1743",2016-11-21,0.648,15941
"1744",2016-12-05,0.56,15955
"1745",2016-12-19,0.502,15969
"1746",2017-01-04,0.5,15985
"1747",2017-01-17,0.469,15998
"1748",2017-01-30,0.427,16011
"1749",2017-02-13,0.254,16025
"1750",2017-02-27,0.172,16039
"1751",2017-03-14,0.044,16053
"1752",2017-03-27,0.018,16066
"1753",2017-04-10,NA,16080
"1754",2017-04-24,NA,16094
"1755",2017-05-08,0.014,16108
"1756",2017-05-22,0.006,16122
"1757",2017-06-05,0.034,16136
"1758",2017-06-19,0.021,16150
"1759",2017-07-05,0.022,16166
"1760",2017-07-17,0.05,16178
"1761",2017-07-31,0.084,16192
"1762",2017-08-01,0.034,16193
"1763",2017-08-14,0.068,16206
"1764",2017-08-28,0.132,16220
"1765",2017-09-13,0.014,16236
"1766",2017-09-25,0.018,16248
"1767",2017-10-09,0.045,16262
"1768",2017-10-23,0.073,16276
"1769",2017-11-06,0.196,16291
"1770",2017-11-20,0.263,16305
"1771",2017-12-04,0.895,16319
"1772",2017-12-18,0.521,16333
"1773",2018-01-02,0.748,16348
"1774",2018-01-16,0.949,16362
"1775",2018-01-29,0.911,16375
"1776",2018-02-12,0.655,16389
"1777",2018-02-26,0.431,16403
"1778",2018-03-12,0.374,16416
"1779",2018-04-09,0.016,16444
"1780",2018-04-23,0.082,16458
"1781",2018-05-07,0.009,16472
"1782",2018-05-21,0.083,16486
"1783",2018-06-04,0.126,16500
"1784",2018-06-18,0.182,16514
"1785",2018-07-02,0.106,16528
"1786",2018-07-16,0.192,16542
"1787",2018-07-30,0.114,16556
"1788",2018-08-13,0.383,16570
"1789",2018-08-27,0.326,16584
"1790",2018-09-10,0.222,16598
"1791",2018-09-24,0.181,16612
"1792",2018-10-22,0.224,16640
"1793",2018-11-19,0.24,16669
"1794",2018-12-03,0.222,16683
"1795",2018-12-17,0.239,16697
"1796",2019-01-02,0.142,16713
"1797",2019-01-14,0.106,16725
"1798",2019-01-28,0.113,16739
"1799",2019-02-11,0.169,16753
"1800",2019-02-25,0.177,16767
"1801",2019-03-11,0.223,16780
"1802",2019-04-08,NA,16808
"1803",2019-05-06,0.005,16836
"1804",2019-06-03,NA,16864
"1805",2019-07-01,0.018,16892
"1806",2019-07-15,0.038,16906
"1807",2019-07-29,0.013,16920
"1808",2019-08-12,0.052,16934
"1809",2019-08-26,0.042,16948
"1810",2019-09-09,0.21,16962
"1811",2019-09-23,0.525,16976
"1812",2019-10-07,0.27,16990
"1813",2019-10-21,0.303,17004
"1814",2019-11-18,0.214,17033
"1815",2019-12-16,0.084,17061
"1816",2019-12-30,0.246,17075
"1817",2020-01-13,0.277,17089
"1818",2020-01-27,0.487,17103
"1819",2020-02-10,0.455,17117
"1820",2020-02-24,0.251,17131
"1821",2020-03-09,0.158,17144
"1822",2020-03-23,0.103,17158
"1823",2020-04-06,0.062,17172
"1824",2020-04-20,0.122,17186
"1825",2020-05-04,0.071,17200
"1826",2020-05-18,NA,17214
"1827",2020-06-01,0.026,17228
"1828",2020-06-15,0.018,17242
"1829",2020-06-29,0.027,17256
"1830",2020-07-13,0.016,17270
"1831",2020-07-27,0.036,17284
"1832",2020-08-10,0.142,17298
"1833",2020-08-24,0.116,17312
"1834",2020-09-08,0.122,17327
"1835",2020-09-21,0.085,17340
"1836",2020-10-05,0.082,17354
"1837",2020-10-19,0.166,17368
"1838",2020-11-02,0.472,17383
"1839",2020-11-30,0.403,17411
"1840",2020-12-14,1.213,17425
"1841",2020-12-28,1.095,17439
"1842",2021-01-11,1.018,17453
"1843",2021-02-08,0.803,17481
"1844",2021-02-22,0.391,17495
"1845",2021-03-08,0.181,17509
"1846",2021-04-05,0.041,17536
"1847",2021-04-19,0.09,17550
"1848",2021-05-03,0.045,17564
"1849",2021-06-01,NA,17593
"1850",2021-06-28,NA,17620
"1851",2021-07-12,0.083,17634
"1852",2021-07-26,0.073,17648
"1853",2021-08-23,0.136,17676
"1854",2021-09-20,0.045,17704
"1855",2021-12-27,0.153,17803
"1856",2022-01-10,0.105,17817
"1857",2022-02-07,0.047,17845
"1858",2022-02-21,0.036,17859
"1859",2022-03-07,NA,17873
"1860",2022-04-04,NA,17900
"1861",2022-05-02,0.014,17928
"1862",2022-05-31,0.021,17957
"1863",2022-06-27,0.022,17984
"1864",2022-07-25,0.017,18012
"1865",2022-08-22,0.098,18040
"1866",2022-09-19,0.086,18068
"1867",2022-10-03,0.022,18082
"1868",2022-10-17,0.047,18096
"1869",2022-10-31,0.208,18110
"1870",2022-11-14,0.209,18125
"1871",2022-11-28,0.187,18139
"1872",2022-12-12,0.261,18153
"1873",2022-12-27,0.488,18168
"1874",2023-01-09,0.375,18181
"1875",2023-02-06,0.455,18209
"1876",2023-02-20,0.834,18223
"1877",2023-03-06,0.171,18237
"1878",2023-03-20,0.222,18250
"1879",2023-04-03,0.056,18264
"1880",2023-05-01,NA,18292
