"","date","L001_WNDS_MPH"
"6479",2017-09-26,6.27
"6480",2017-09-27,5.65
"6481",2017-09-28,6.77
"6482",2017-09-29,6.76
"6483",2017-09-30,7.28
"6484",2017-10-01,10.83
"6485",2017-10-02,15.02
"6486",2017-10-03,19.05
"6487",2017-10-04,18.38
"6488",2017-10-05,13.34
"6489",2017-10-06,8.06
"6490",2017-10-07,10.19
"6491",2017-10-08,8.94
"6492",2017-10-09,8.42
"6493",2017-10-10,11.72
"6494",2017-10-11,11.66
"6495",2017-10-12,14.28
"6496",2017-10-13,10.77
"6497",2017-10-14,10.5
"6498",2017-10-15,7.86
"6499",2017-10-16,5.23
"6500",2017-10-17,9.56
"6501",2017-10-18,15.04
"6502",2017-10-19,13.69
"6503",2017-10-20,14.42
"6504",2017-10-21,14.08
"6505",2017-10-22,12.12
"6506",2017-10-23,10.82
"6507",2017-10-24,6.98
"6508",2017-10-25,16.63
"6509",2017-10-26,12.84
"6510",2017-10-27,12.7
"6511",2017-10-28,11.62
"6512",2017-10-29,19.95
"6513",2017-10-30,11.39
"6514",2017-10-31,9.43
"6515",2017-11-01,5.82
"6516",2017-11-02,7.19
"6517",2017-11-03,10.34
"6518",2017-11-04,10.27
"6519",2017-11-05,8.83
"6520",2017-11-06,6.38
"6521",2017-11-07,6.8
"6522",2017-11-08,5.78
"6523",2017-11-09,4.71
"6524",2017-11-10,12.5
"6525",2017-11-11,12.54
"6526",2017-11-12,13.4
"6527",2017-11-13,13.47
"6528",2017-11-14,14.28
"6529",2017-11-15,15.01
"6530",2017-11-16,15.34
"6531",2017-11-17,12.58
"6532",2017-11-18,5.4
"6533",2017-11-19,7.42
"6534",2017-11-20,13.47
"6535",2017-11-21,6.31
"6536",2017-11-22,5.58
"6537",2017-11-23,8.16
"6538",2017-11-24,11.5
"6539",2017-11-25,6.47
"6540",2017-11-26,7.76
"6541",2017-11-27,10.02
"6542",2017-11-28,10.42
"6543",2017-11-29,11.05
"6544",2017-11-30,10.85
"6545",2017-12-01,10.56
"6546",2017-12-02,6.9
"6547",2017-12-03,NA
"6548",2017-12-04,8.86
"6549",2017-12-05,NA
"6550",2017-12-06,NA
"6551",2017-12-07,NA
"6552",2017-12-08,11.18
"6553",2017-12-09,18.6
"6554",2017-12-10,12.87
"6555",2017-12-11,NA
"6556",2017-12-12,NA
"6557",2017-12-13,10.77
"6558",2017-12-14,7.95
"6559",2017-12-15,NA
"6560",2017-12-16,NA
"6561",2017-12-17,NA
"6562",2017-12-18,NA
"6563",2017-12-19,NA
"6564",2017-12-20,NA
"6565",2017-12-21,NA
"6566",2017-12-22,NA
"6567",2017-12-23,NA
"6568",2017-12-24,NA
"6569",2017-12-25,NA
"6570",2017-12-26,NA
"6571",2017-12-27,NA
"6572",2017-12-28,NA
"6573",2017-12-29,10.53
"6574",2017-12-30,9.32
"6575",2017-12-31,NA
"6576",2018-01-01,NA
"6577",2018-01-02,17
"6578",2018-01-03,16.68
"6579",2018-01-04,15.83
"6580",2018-01-05,12.43
"6581",2018-01-06,14.59
"6582",2018-01-07,14.21
"6583",2018-01-08,5.85
"6584",2018-01-09,NA
"6585",2018-01-10,NA
"6586",2018-01-11,NA
"6587",2018-01-12,NA
"6588",2018-01-13,10.84
"6589",2018-01-14,16.63
"6590",2018-01-15,17.25
"6591",2018-01-16,9.46
"6592",2018-01-17,NA
"6593",2018-01-18,14.39
"6594",2018-01-19,NA
"6595",2018-01-20,NA
"6596",2018-01-21,NA
"6597",2018-01-22,NA
"6598",2018-01-23,NA
"6599",2018-01-24,NA
"6600",2018-01-25,15.3
"6601",2018-01-26,13.73
"6602",2018-01-27,11.36
"6603",2018-01-28,7.52
"6604",2018-01-29,NA
"6605",2018-01-30,17.53
"6606",2018-01-31,NA
"6607",2018-02-01,NA
"6608",2018-02-02,NA
"6609",2018-02-03,NA
"6610",2018-02-04,NA
"6611",2018-02-05,NA
"6612",2018-02-06,6.29
"6613",2018-02-07,NA
"6614",2018-02-08,NA
"6615",2018-02-09,NA
"6616",2018-02-10,NA
"6617",2018-02-11,NA
"6618",2018-02-12,NA
"6619",2018-02-13,NA
"6620",2018-02-14,NA
"6621",2018-02-15,NA
"6622",2018-02-16,8.33
"6623",2018-02-17,4.4
"6624",2018-02-18,6.56
"6625",2018-02-19,12.45
"6626",2018-02-20,12.76
"6627",2018-02-21,12.34
"6628",2018-02-22,11.71
"6629",2018-02-23,11.71
"6630",2018-02-24,10.36
"6631",2018-02-25,10.55
"6632",2018-02-26,6.87
"6633",2018-02-27,11.63
"6634",2018-02-28,9.11
"6635",2018-03-01,11.32
"6636",2018-03-02,12.04
"6637",2018-03-03,16.44
"6638",2018-03-04,16.33
"6639",2018-03-05,10.18
"6640",2018-03-06,10.57
"6641",2018-03-07,17.15
"6642",2018-03-08,16.41
"6643",2018-03-09,11.85
"6644",2018-03-10,9.49
"6645",2018-03-11,6.89
"6646",2018-03-12,17.16
"6647",2018-03-13,10.14
"6648",2018-03-14,13.57
"6649",2018-03-15,8.83
"6650",2018-03-16,7.35
"6651",2018-03-17,5.98
"6652",2018-03-18,7.75
"6653",2018-03-19,7.23
"6654",2018-03-20,13.88
"6655",2018-03-21,17.85
"6656",2018-03-22,13.19
"6657",2018-03-23,11.03
"6658",2018-03-24,7.3
"6659",2018-03-25,6.52
"6660",2018-03-26,11.97
"6661",2018-03-27,14.44
"6662",2018-03-28,10.78
"6663",2018-03-29,11.51
"6664",2018-03-30,8.48
"6665",2018-03-31,9.25
"6666",2018-04-01,7.6
"6667",2018-04-02,7.62
"6668",2018-04-03,8.22
"6669",2018-04-04,6.75
"6670",2018-04-05,13.01
"6671",2018-04-06,8.97
"6672",2018-04-07,15.68
"6673",2018-04-08,10
"6674",2018-04-09,10.8
"6675",2018-04-10,10.75
"6676",2018-04-11,14.44
"6677",2018-04-12,12.28
"6678",2018-04-13,10.87
"6679",2018-04-14,10.56
"6680",2018-04-15,17.56
"6681",2018-04-16,15.82
"6682",2018-04-17,9.69
"6683",2018-04-18,7.36
"6684",2018-04-19,8.48
"6685",2018-04-20,7.63
"6686",2018-04-21,12.32
"6687",2018-04-22,11.32
"6688",2018-04-23,12.17
"6689",2018-04-24,12.22
"6690",2018-04-25,11.54
"6691",2018-04-26,9.86
"6692",2018-04-27,8.76
"6693",2018-04-28,10.12
"6694",2018-04-29,8.38
"6695",2018-04-30,11.68
"6696",2018-05-01,12.39
"6697",2018-05-02,13.27
"6698",2018-05-03,12.81
"6699",2018-05-04,12.5
"6700",2018-05-05,10.31
"6701",2018-05-06,9.58
"6702",2018-05-07,7.66
"6703",2018-05-08,12.55
"6704",2018-05-09,11.15
"6705",2018-05-10,8.91
"6706",2018-05-11,7.86
"6707",2018-05-12,9.53
"6708",2018-05-13,11.24
"6709",2018-05-14,10.73
"6710",2018-05-15,9.81
"6711",2018-05-16,11.96
"6712",2018-05-17,9.36
"6713",2018-05-18,8.04
"6714",2018-05-19,12.31
"6715",2018-05-20,12.1
"6716",2018-05-21,11.29
"6717",2018-05-22,10.74
"6718",2018-05-23,8.53
"6719",2018-05-24,6.68
"6720",2018-05-25,9.96
"6721",2018-05-26,13.14
"6722",2018-05-27,19.15
"6723",2018-05-28,18.09
"6724",2018-05-29,10.1
"6725",2018-05-30,10.41
"6726",2018-05-31,7.16
"6727",2018-06-01,5.77
"6728",2018-06-02,6.29
"6729",2018-06-03,10.99
"6730",2018-06-04,11.35
"6731",2018-06-05,12.04
"6732",2018-06-06,11.36
"6733",2018-06-07,11.52
"6734",2018-06-08,8.34
"6735",2018-06-09,7.11
"6736",2018-06-10,5.69
"6737",2018-06-11,7.39
"6738",2018-06-12,6.16
"6739",2018-06-13,6.42
"6740",2018-06-14,5
"6741",2018-06-15,7.76
"6742",2018-06-16,5.02
"6743",2018-06-17,6.51
"6744",2018-06-18,8.34
"6745",2018-06-19,6.57
"6746",2018-06-20,7.9
"6747",2018-06-21,9.76
"6748",2018-06-22,8.35
"6749",2018-06-23,6.94
"6750",2018-06-24,4.9
"6751",2018-06-25,8.37
"6752",2018-06-26,8.14
"6753",2018-06-27,5.21
"6754",2018-06-28,7.68
"6755",2018-06-29,9.14
"6756",2018-06-30,8.84
"6757",2018-07-01,6.83
"6758",2018-07-02,5.41
"6759",2018-07-03,7.22
"6760",2018-07-04,7.55
"6761",2018-07-05,9.41
"6762",2018-07-06,6.88
"6763",2018-07-07,4.79
"6764",2018-07-08,4.95
"6765",2018-07-09,5.69
"6766",2018-07-10,7.88
"6767",2018-07-11,6.51
"6768",2018-07-12,5.68
"6769",2018-07-13,6.99
"6770",2018-07-14,6.45
"6771",2018-07-15,6.91
"6772",2018-07-16,8.58
"6773",2018-07-17,7.43
"6774",2018-07-18,8.79
"6775",2018-07-19,7.81
"6776",2018-07-20,9.22
"6777",2018-07-21,14.79
"6778",2018-07-22,11.85
"6779",2018-07-23,13.41
"6780",2018-07-24,12.07
"6781",2018-07-25,12.92
"6782",2018-07-26,9.87
"6783",2018-07-27,5.31
"6784",2018-07-28,8.92
"6785",2018-07-29,8.06
"6786",2018-07-30,10.99
"6787",2018-07-31,9.36
"6788",2018-08-01,11.44
"6789",2018-08-02,12.07
"6790",2018-08-03,10.21
"6791",2018-08-04,10.91
"6792",2018-08-05,10.1
"6793",2018-08-06,11.52
"6794",2018-08-07,9.1
"6795",2018-08-08,7.85
"6796",2018-08-09,5.33
"6797",2018-08-10,7.84
"6798",2018-08-11,9.72
"6799",2018-08-12,9.24
"6800",2018-08-13,9.21
"6801",2018-08-14,7.09
"6802",2018-08-15,9.03
"6803",2018-08-16,9.24
"6804",2018-08-17,9.03
"6805",2018-08-18,6.76
"6806",2018-08-19,7.62
"6807",2018-08-20,6.52
"6808",2018-08-21,6.56
"6809",2018-08-22,6.56
"6810",2018-08-23,5.69
"6811",2018-08-24,6.71
"6812",2018-08-25,7.46
"6813",2018-08-26,10.16
"6814",2018-08-27,8.37
"6815",2018-08-28,7.84
"6816",2018-08-29,8.56
"6817",2018-08-30,8.68
"6818",2018-08-31,9.26
"6819",2018-09-01,10.73
"6820",2018-09-02,10.8
"6821",2018-09-03,12.63
"6822",2018-09-04,10.52
"6823",2018-09-05,9.15
"6824",2018-09-06,10.21
"6825",2018-09-07,7.14
"6826",2018-09-08,5.87
"6827",2018-09-09,7.02
"6828",2018-09-10,6.13
"6829",2018-09-11,5.91
"6830",2018-09-12,7.47
"6831",2018-09-13,6.48
"6832",2018-09-14,7.27
"6833",2018-09-15,9.29
"6834",2018-09-16,8.58
"6835",2018-09-17,8.42
"6836",2018-09-18,7.89
"6837",2018-09-19,7.47
"6838",2018-09-20,7.35
"6839",2018-09-21,8.83
"6840",2018-09-22,8.69
"6841",2018-09-23,7.62
"6842",2018-09-24,8.95
"6843",2018-09-25,7.82
"6844",2018-09-26,7.68
"6845",2018-09-27,8.69
"6846",2018-09-28,8.04
"6847",2018-09-29,11.21
"6848",2018-09-30,11.97
"6849",2018-10-01,11.33
"6850",2018-10-02,13.27
"6851",2018-10-03,11.73
"6852",2018-10-04,12
"6853",2018-10-05,9.08
"6854",2018-10-06,11.7
"6855",2018-10-07,12.06
"6856",2018-10-08,15.15
"6857",2018-10-09,12.41
"6858",2018-10-10,16.42
"6859",2018-10-11,12.54
"6860",2018-10-12,5.34
"6861",2018-10-13,8.98
"6862",2018-10-14,7.06
"6863",2018-10-15,8.55
"6864",2018-10-16,10.88
"6865",2018-10-17,9.22
"6866",2018-10-18,9.95
"6867",2018-10-19,8.07
"6868",2018-10-20,4.37
"6869",2018-10-21,12.02
"6870",2018-10-22,12.22
"6871",2018-10-23,6.7
"6872",2018-10-24,11
"6873",2018-10-25,8.19
"6874",2018-10-26,11.7
"6875",2018-10-27,11.89
"6876",2018-10-28,13.13
"6877",2018-10-29,7.35
"6878",2018-10-30,8.57
"6879",2018-10-31,9.49
"6880",2018-11-01,7.17
"6881",2018-11-02,10.27
"6882",2018-11-03,12.41
"6883",2018-11-04,6.67
"6884",2018-11-05,6.03
"6885",2018-11-06,4.81
"6886",2018-11-07,5.65
"6887",2018-11-08,6.99
"6888",2018-11-09,6.44
"6889",2018-11-10,7.63
"6890",2018-11-11,11.03
"6891",2018-11-12,9.98
"6892",2018-11-13,7.7
"6893",2018-11-14,7.27
"6894",2018-11-15,13.19
"6895",2018-11-16,14.25
"6896",2018-11-17,13.67
"6897",2018-11-18,6.62
"6898",2018-11-19,4.76
"6899",2018-11-20,5.85
"6900",2018-11-21,10.84
"6901",2018-11-22,11.85
"6902",2018-11-23,9.77
"6903",2018-11-24,7.83
"6904",2018-11-25,6.46
"6905",2018-11-26,9.39
"6906",2018-11-27,14.73
"6907",2018-11-28,14.01
"6908",2018-11-29,10.19
"6909",2018-11-30,6.49
"6910",2018-12-01,8.5
"6911",2018-12-02,7.39
"6912",2018-12-03,6.94
"6913",2018-12-04,8.58
"6914",2018-12-05,16.94
"6915",2018-12-06,14.03
"6916",2018-12-07,9.6
"6917",2018-12-08,7.27
"6918",2018-12-09,9.96
"6919",2018-12-10,13.22
"6920",2018-12-11,14.58
"6921",2018-12-12,11.34
"6922",2018-12-13,9.24
"6923",2018-12-14,9.87
"6924",2018-12-15,6.55
"6925",2018-12-16,6.76
"6926",2018-12-17,9.59
"6927",2018-12-18,6.55
"6928",2018-12-19,5.19
"6929",2018-12-20,14.54
"6930",2018-12-21,21.3
"6931",2018-12-22,9.51
"6932",2018-12-23,5.76
"6933",2018-12-24,7.32
"6934",2018-12-25,8.47
"6935",2018-12-26,10.74
"6936",2018-12-27,13.12
"6937",2018-12-28,9.03
"6938",2018-12-29,4.56
"6939",2018-12-30,4.3
"6940",2018-12-31,6.93
"6941",2019-01-01,4.58
"6942",2019-01-02,5.46
"6943",2019-01-03,5.4
"6944",2019-01-04,11.67
"6945",2019-01-05,15.4
"6946",2019-01-06,11.15
"6947",2019-01-07,7.14
"6948",2019-01-08,4.09
"6949",2019-01-09,13.23
"6950",2019-01-10,13.31
"6951",2019-01-11,10.63
"6952",2019-01-12,8.21
"6953",2019-01-13,5.72
"6954",2019-01-14,9.59
"6955",2019-01-15,13.59
"6956",2019-01-16,13.14
"6957",2019-01-17,7.5
"6958",2019-01-18,5.62
"6959",2019-01-19,6.73
"6960",2019-01-20,20.62
"6961",2019-01-21,14.05
"6962",2019-01-22,12.8
"6963",2019-01-23,11.58
"6964",2019-01-24,11.65
"6965",2019-01-25,14.95
"6966",2019-01-26,16.25
"6967",2019-01-27,16.51
"6968",2019-01-28,15.82
"6969",2019-01-29,8.02
"6970",2019-01-30,10.42
"6971",2019-01-31,12.29
"6972",2019-02-01,8.15
"6973",2019-02-02,6.18
"6974",2019-02-03,5.44
"6975",2019-02-04,7.71
"6976",2019-02-05,5.42
"6977",2019-02-06,5.71
"6978",2019-02-07,5.95
"6979",2019-02-08,5.78
"6980",2019-02-09,11.31
"6981",2019-02-10,9.68
"6982",2019-02-11,6.62
"6983",2019-02-12,8.66
"6984",2019-02-13,16.3
"6985",2019-02-14,13.8
"6986",2019-02-15,7.35
"6987",2019-02-16,7.07
"6988",2019-02-17,6.83
"6989",2019-02-18,5.93
"6990",2019-02-19,7.8
"6991",2019-02-20,12.57
"6992",2019-02-21,10.95
"6993",2019-02-22,6.51
"6994",2019-02-23,11.17
"6995",2019-02-24,12.36
"6996",2019-02-25,15.45
"6997",2019-02-26,12.96
"6998",2019-02-27,7.79
"6999",2019-02-28,7.33
"7000",2019-03-01,4.95
"7001",2019-03-02,6.96
"7002",2019-03-03,9.42
"7003",2019-03-04,12.08
"7004",2019-03-05,13.4
"7005",2019-03-06,16.72
"7006",2019-03-07,13.49
"7007",2019-03-08,8.06
"7008",2019-03-09,7.4
"7009",2019-03-10,6.98
"7010",2019-03-11,4.65
"7011",2019-03-12,10.93
"7012",2019-03-13,12.73
"7013",2019-03-14,11.88
"7014",2019-03-15,8.74
"7015",2019-03-16,9.6
"7016",2019-03-17,9.43
"7017",2019-03-18,14.53
"7018",2019-03-19,14.5
"7019",2019-03-20,14.44
"7020",2019-03-21,13.33
"7021",2019-03-22,11.05
"7022",2019-03-23,8.4
"7023",2019-03-24,8.13
"7024",2019-03-25,5.56
"7025",2019-03-26,7.29
"7026",2019-03-27,17.63
"7027",2019-03-28,17.39
"7028",2019-03-29,12.59
"7029",2019-03-30,7.27
"7030",2019-03-31,5.43
"7031",2019-04-01,7.63
"7032",2019-04-02,8.98
"7033",2019-04-03,14.62
"7034",2019-04-04,11.87
"7035",2019-04-05,7.6
"7036",2019-04-06,8.38
"7037",2019-04-07,10.67
"7038",2019-04-08,12.12
"7039",2019-04-09,18.61
"7040",2019-04-10,10.4
"7041",2019-04-11,9.22
"7042",2019-04-12,9.02
"7043",2019-04-13,13
"7044",2019-04-14,14.19
"7045",2019-04-15,13.55
"7046",2019-04-16,10.61
"7047",2019-04-17,9.51
"7048",2019-04-18,14.01
"7049",2019-04-19,18.65
"7050",2019-04-20,14.59
"7051",2019-04-21,8.18
"7052",2019-04-22,9.01
"7053",2019-04-23,7.78
"7054",2019-04-24,7
"7055",2019-04-25,6.57
"7056",2019-04-26,15.07
"7057",2019-04-27,11.52
"7058",2019-04-28,8.68
"7059",2019-04-29,11.83
"7060",2019-04-30,12.41
"7061",2019-05-01,15.05
"7062",2019-05-02,10.42
"7063",2019-05-03,13.23
"7064",2019-05-04,10.16
"7065",2019-05-05,13.06
"7066",2019-05-06,8.71
"7067",2019-05-07,7.62
"7068",2019-05-08,12.18
"7069",2019-05-09,9.98
"7070",2019-05-10,9.83
"7071",2019-05-11,9.13
"7072",2019-05-12,10.61
"7073",2019-05-13,13.46
"7074",2019-05-14,10.85
"7075",2019-05-15,10.33
"7076",2019-05-16,12.81
"7077",2019-05-17,9.41
"7078",2019-05-18,8.73
"7079",2019-05-19,8.96
"7080",2019-05-20,8.2
"7081",2019-05-21,9.59
"7082",2019-05-22,10.65
"7083",2019-05-23,14.09
"7084",2019-05-24,11.74
"7085",2019-05-25,11.78
"7086",2019-05-26,9.85
"7087",2019-05-27,7.94
"7088",2019-05-28,9.53
"7089",2019-05-29,10.27
"7090",2019-05-30,11.49
"7091",2019-05-31,10.32
"7092",2019-06-01,9.56
"7093",2019-06-02,7.75
"7094",2019-06-03,9.78
"7095",2019-06-04,9.58
"7096",2019-06-05,9.35
"7097",2019-06-06,8.03
"7098",2019-06-07,12.6
"7099",2019-06-08,10.8
"7100",2019-06-09,12.84
"7101",2019-06-10,10.2
"7102",2019-06-11,10.46
"7103",2019-06-12,8.92
"7104",2019-06-13,7.47
"7105",2019-06-14,7.93
"7106",2019-06-15,7.29
"7107",2019-06-16,10.11
"7108",2019-06-17,13.67
"7109",2019-06-18,13.54
"7110",2019-06-19,8.77
"7111",2019-06-20,10.24
"7112",2019-06-21,7.26
"7113",2019-06-22,4.74
"7114",2019-06-23,6.28
"7115",2019-06-24,8.7
"7116",2019-06-25,7.81
"7117",2019-06-26,5.93
"7118",2019-06-27,8.16
"7119",2019-06-28,10.59
"7120",2019-06-29,11.58
"7121",2019-06-30,6.99
"7122",2019-07-01,7.6
"7123",2019-07-02,8.1
"7124",2019-07-03,6.33
"7125",2019-07-04,8.05
"7126",2019-07-05,7.26
"7127",2019-07-06,8.06
"7128",2019-07-07,9.07
"7129",2019-07-08,8.49
"7130",2019-07-09,12.07
"7131",2019-07-10,8.31
"7132",2019-07-11,12.93
"7133",2019-07-12,8.9
"7134",2019-07-13,9.22
"7135",2019-07-14,8.84
"7136",2019-07-15,8.49
"7137",2019-07-16,8.31
"7138",2019-07-17,7.54
"7139",2019-07-18,7.97
"7140",2019-07-19,7.25
"7141",2019-07-20,6.73
"7142",2019-07-21,8.57
"7143",2019-07-22,7.51
"7144",2019-07-23,9.69
"7145",2019-07-24,11.11
"7146",2019-07-25,8.74
"7147",2019-07-26,7.17
"7148",2019-07-27,5.48
"7149",2019-07-28,6.2
"7150",2019-07-29,7.33
"7151",2019-07-30,7.01
"7152",2019-07-31,7.78
"7153",2019-08-01,10.01
"7154",2019-08-02,7.98
"7155",2019-08-03,11.09
"7156",2019-08-04,10.76
"7157",2019-08-05,7.44
"7158",2019-08-06,9.33
"7159",2019-08-07,7.02
"7160",2019-08-08,7.33
"7161",2019-08-09,9.05
"7162",2019-08-10,9.05
"7163",2019-08-11,8.73
"7164",2019-08-12,8.97
"7165",2019-08-13,10.56
"7166",2019-08-14,10.16
"7167",2019-08-15,8.79
"7168",2019-08-16,11.79
"7169",2019-08-17,8.9
"7170",2019-08-18,6.6
"7171",2019-08-19,10.36
"7172",2019-08-20,9.75
"7173",2019-08-21,8.39
"7174",2019-08-22,8.35
"7175",2019-08-23,10.69
"7176",2019-08-24,7.74
"7177",2019-08-25,6.85
"7178",2019-08-26,6.67
"7179",2019-08-27,4.91
"7180",2019-08-28,9.34
"7181",2019-08-29,8.24
"7182",2019-08-30,10.52
"7183",2019-08-31,13.02
"7184",2019-09-01,11.8
"7185",2019-09-02,19.52
"7186",2019-09-03,22.75
"7187",2019-09-04,19.78
"7188",2019-09-05,14.32
"7189",2019-09-06,10.68
"7190",2019-09-07,6.59
"7191",2019-09-08,8.23
"7192",2019-09-09,9.12
"7193",2019-09-10,11.45
"7194",2019-09-11,12.88
"7195",2019-09-12,14.2
"7196",2019-09-13,15.14
"7197",2019-09-14,12.75
"7198",2019-09-15,10.54
"7199",2019-09-16,10.43
"7200",2019-09-17,9.64
"7201",2019-09-18,10.61
"7202",2019-09-19,15.37
"7203",2019-09-20,14.93
"7204",2019-09-21,15.71
"7205",2019-09-22,13.38
"7206",2019-09-23,10.25
"7207",2019-09-24,8.59
"7208",2019-09-25,8.14
"7209",2019-09-26,6.89
"7210",2019-09-27,8.11
"7211",2019-09-28,8.26
"7212",2019-09-29,12.22
"7213",2019-09-30,13.31
"7214",2019-10-01,13.72
"7215",2019-10-02,12.36
"7216",2019-10-03,8.79
"7217",2019-10-04,6.53
"7218",2019-10-05,10.85
"7219",2019-10-06,11.75
"7220",2019-10-07,9.45
"7221",2019-10-08,6.84
"7222",2019-10-09,NA
"7223",2019-10-10,NA
"7224",2019-10-11,NA
"7225",2019-10-12,NA
"7226",2019-10-13,7.97
"7227",2019-10-14,7
"7228",2019-10-15,NA
"7229",2019-10-16,12.81
"7230",2019-10-17,8
"7231",2019-10-18,6.87
"7232",2019-10-19,15.67
"7233",2019-10-20,11.49
"7234",2019-10-21,5.9
"7235",2019-10-22,6.26
"7236",2019-10-23,13.12
"7237",2019-10-24,12.22
"7238",2019-10-25,13.8
"7239",2019-10-26,12.98
"7240",2019-10-27,9.8
"7241",2019-10-28,6.55
"7242",2019-10-29,9.24
"7243",2019-10-30,9.35
"7244",2019-10-31,6.44
"7245",2019-11-01,11.43
"7246",2019-11-02,8.38
"7247",2019-11-03,13.8
"7248",2019-11-04,8.7
"7249",2019-11-05,5.86
"7250",2019-11-06,9.22
"7251",2019-11-07,8
"7252",2019-11-08,7.03
"7253",2019-11-09,15.63
"7254",2019-11-10,14.06
"7255",2019-11-11,8.11
"7256",2019-11-12,5.97
"7257",2019-11-13,16.68
"7258",2019-11-14,10.42
"7259",2019-11-15,11.23
"7260",2019-11-16,14.92
"7261",2019-11-17,13.45
"7262",2019-11-18,8.53
"7263",2019-11-19,6.87
"7264",2019-11-20,9.02
"7265",2019-11-21,10.29
"7266",2019-11-22,5.16
"7267",2019-11-23,4.15
"7268",2019-11-24,11.03
"7269",2019-11-25,8.6
"7270",2019-11-26,4.27
"7271",2019-11-27,3.48
"7272",2019-11-28,6.85
"7273",2019-11-29,10.07
"7274",2019-11-30,5.9
"7275",2019-12-01,10.32
"7276",2019-12-02,18.69
"7277",2019-12-03,11.33
"7278",2019-12-04,9.15
"7279",2019-12-05,7.98
"7280",2019-12-06,5.83
"7281",2019-12-07,6.67
"7282",2019-12-08,5.52
"7283",2019-12-09,4.17
"7284",2019-12-10,5.66
"7285",2019-12-11,6.3
"7286",2019-12-12,9.78
"7287",2019-12-13,6.17
"7288",2019-12-14,14.38
"7289",2019-12-15,9.37
"7290",2019-12-16,7.91
"7291",2019-12-17,8.01
"7292",2019-12-18,14.64
"7293",2019-12-19,16.81
"7294",2019-12-20,14.27
"7295",2019-12-21,13.03
"7296",2019-12-22,11.96
"7297",2019-12-23,12.6
"7298",2019-12-24,16.98
"7299",2019-12-25,11.65
"7300",2019-12-26,11.36
"7301",2019-12-27,9.3
"7302",2019-12-28,10
"7303",2019-12-29,7.92
"7304",2019-12-30,5.59
"7305",2019-12-31,9.96
"7306",2020-01-01,8.25
"7307",2020-01-02,7.72
"7308",2020-01-03,9.83
"7309",2020-01-04,14.62
"7310",2020-01-05,15.17
"7311",2020-01-06,7.79
"7312",2020-01-07,6.73
"7313",2020-01-08,14.53
"7314",2020-01-09,13.86
"7315",2020-01-10,14.65
"7316",2020-01-11,12.75
"7317",2020-01-12,8.3
"7318",2020-01-13,8.96
"7319",2020-01-14,7.03
"7320",2020-01-15,5.18
"7321",2020-01-16,4.85
"7322",2020-01-17,15.29
"7323",2020-01-18,13.32
"7324",2020-01-19,9.68
"7325",2020-01-20,13.47
"7326",2020-01-21,21.62
"7327",2020-01-22,20.8
"7328",2020-01-23,8.72
"7329",2020-01-24,5.58
"7330",2020-01-25,7.89
"7331",2020-01-26,10.02
"7332",2020-01-27,5.36
"7333",2020-01-28,10.21
"7334",2020-01-29,9.36
"7335",2020-01-30,6.41
"7336",2020-01-31,4.92
"7337",2020-02-01,11.67
"7338",2020-02-02,14.12
"7339",2020-02-03,4.92
"7340",2020-02-04,4.79
"7341",2020-02-05,6.56
"7342",2020-02-06,13.3
"7343",2020-02-07,15.74
"7344",2020-02-08,13.71
"7345",2020-02-09,12.98
"7346",2020-02-10,9.28
"7347",2020-02-11,6.03
"7348",2020-02-12,7.62
"7349",2020-02-13,7.34
"7350",2020-02-14,10.1
"7351",2020-02-15,15.18
"7352",2020-02-16,10.09
"7353",2020-02-17,5.08
"7354",2020-02-18,7.3
"7355",2020-02-19,5.44
"7356",2020-02-20,7.25
"7357",2020-02-21,21.17
"7358",2020-02-22,18.88
"7359",2020-02-23,12.01
"7360",2020-02-24,9.54
"7361",2020-02-25,10.94
"7362",2020-02-26,6.84
"7363",2020-02-27,16.25
"7364",2020-02-28,15.09
"7365",2020-02-29,12.49
"7366",2020-03-01,10.68
"7367",2020-03-02,7.11
"7368",2020-03-03,6.72
"7369",2020-03-04,6.81
"7370",2020-03-05,10.62
"7371",2020-03-06,13.03
"7372",2020-03-07,19.65
"7373",2020-03-08,15.4
"7374",2020-03-09,13.46
"7375",2020-03-10,6.51
"7376",2020-03-11,5.51
"7377",2020-03-12,5.52
"7378",2020-03-13,6.71
"7379",2020-03-14,7.8
"7380",2020-03-15,6.09
"7381",2020-03-16,7.21
"7382",2020-03-17,8.35
"7383",2020-03-18,8.69
"7384",2020-03-19,11.24
"7385",2020-03-20,11.72
"7386",2020-03-21,8.64
"7387",2020-03-22,8.32
"7388",2020-03-23,9.59
"7389",2020-03-24,9.21
"7390",2020-03-25,11.74
"7391",2020-03-26,9.91
"7392",2020-03-27,10.47
"7393",2020-03-28,11.52
"7394",2020-03-29,8.32
"7395",2020-03-30,8.84
"7396",2020-03-31,14.83
"7397",2020-04-01,14.26
"7398",2020-04-02,9.22
"7399",2020-04-03,7.99
"7400",2020-04-04,8.46
"7401",2020-04-05,9.27
"7402",2020-04-06,12.53
"7403",2020-04-07,7.88
"7404",2020-04-08,10.24
"7405",2020-04-09,14.83
"7406",2020-04-10,13.7
"7407",2020-04-11,12.54
"7408",2020-04-12,15.49
"7409",2020-04-13,15.88
"7410",2020-04-14,12.78
"7411",2020-04-15,15.93
"7412",2020-04-16,14.51
"7413",2020-04-17,11.67
"7414",2020-04-18,9.61
"7415",2020-04-19,7.15
