"date","FISHCR_FLOW_cfs","S127_P_FLOW_cfs","S133_P_FLOW_cfs","S154_C_FLOW_cfs","S191_S_FLOW_cfs","S308_S_FLOW_cfs","S4_P_FLOW_cfs","S71_S_FLOW_cfs","S72_S_FLOW_cfs","SUM_S65_FLOW_cfs","SUM_S84_FLOW_cfs"
1990-11-13,NA,0,0,0,0,NA,0,NA,0,NA,NA
1990-11-14,NA,0,0,0,248082.760388736,NA,0,NA,0,NA,NA
1990-11-15,NA,0,0,0,0,NA,0,NA,0,NA,NA
1990-11-16,NA,0,0,0,237868.307483184,NA,0,NA,0,NA,NA
1990-11-17,NA,0,0,0,0,NA,0,NA,0,NA,NA
1990-11-18,NA,0,0,0,0,NA,0,NA,0,NA,NA
1990-11-19,NA,0,0,0,232057.690560864,NA,0,NA,0,NA,NA
1990-11-20,NA,0,0,0,0,NA,0,0,0,NA,NA
1990-11-21,NA,0,0,0,0,NA,0,115796.420603539,0,NA,NA
1990-11-22,NA,0,0,0,0,NA,0,6116.4388656,0,NA,NA
1990-11-23,NA,0,0,0,270603.488291875,NA,0,236791.814242838,0,NA,NA
1990-11-24,NA,0,0,0,0,NA,0,2446.57554624,0,NA,NA
1990-11-25,NA,0,0,0,0,NA,0,264279.090504845,307925.998249766,NA,NA
1990-11-26,NA,0,0,0,0,NA,0,2446.57554624,0,NA,NA
1990-11-27,NA,0,0,0,0,NA,0,2446.57554624,0,NA,NA
1990-11-28,NA,0,0,NA,249599.637227405,NA,0,2446.57554624,0,NA,NA
1990-11-29,NA,0,0,NA,0,NA,0,2446.57554624,0,NA,NA
1990-11-30,NA,0,0,NA,0,NA,0,0,0,NA,NA
1990-12-01,NA,0,0,NA,163932.794475811,NA,0,0,0,NA,NA
1990-12-02,NA,0,0,NA,66448.9918358784,NA,0,0,284977.119626035,NA,NA
1990-12-03,NA,0,0,NA,0,NA,0,0,0,NA,NA
1990-12-04,NA,0,0,NA,0,NA,0,33297.8931843264,324954.164051597,NA,NA
1990-12-05,NA,0,0,NA,0,NA,0,0,0,NA,NA
1990-12-06,NA,0,0,NA,0,NA,0,0,0,NA,NA
1990-12-07,NA,0,0,NA,250443.705790858,NA,0,0,0,NA,NA
1990-12-08,NA,0,0,NA,0,NA,0,146476.477953389,0,NA,NA
1990-12-09,NA,0,0,NA,0,NA,0,0,332648.644144522,NA,NA
1990-12-10,NA,0,0,NA,0,NA,0,0,0,NA,NA
1990-12-11,NA,0,0,NA,0,NA,0,0,0,NA,NA
1990-12-12,NA,0,0,NA,0,NA,0,0,0,NA,NA
1990-12-13,NA,0,0,NA,237171.033452506,NA,0,256.8904323552,0,NA,NA
1990-12-14,NA,0,0,NA,0,NA,0,0,0,NA,NA
1990-12-15,NA,0,0,NA,0,NA,0,0,0,NA,NA
1990-12-16,NA,0,0,NA,0,NA,0,226369.402415856,0,NA,NA
1990-12-17,NA,0,0,NA,0,NA,0,0,0,NA,NA
1990-12-18,NA,0,0,NA,0,NA,0,0,0,NA,NA
1990-12-19,NA,0,0,NA,0,NA,0,0,0,NA,NA
1990-12-20,NA,0,0,NA,0,NA,0,0,0,NA,NA
1990-12-21,NA,0,0,NA,257758.966674115,NA,0,0,0,NA,NA
1990-12-22,NA,0,0,NA,0,NA,0,0,310384.806673738,NA,NA
1990-12-23,NA,0,0,NA,0,NA,0,0,0,NA,NA
1990-12-24,NA,0,0,NA,0,NA,0,0,0,NA,NA
1990-12-25,NA,0,0,NA,0,NA,0,0,0,NA,NA
1990-12-26,NA,0,0,NA,0,NA,0,0,0,NA,NA
1990-12-27,NA,0,0,NA,0,NA,0,0,0,NA,NA
1990-12-28,NA,0,0,NA,0,NA,0,0,0,NA,NA
1990-12-29,NA,0,0,NA,0,NA,0,0,0,NA,NA
1990-12-30,NA,0,0,NA,0,NA,0,0,0,NA,NA
1990-12-31,NA,0,0,NA,0,NA,0,0,0,NA,NA
1991-01-01,NA,0,0,NA,0,NA,0,0,0,NA,NA
1991-01-02,NA,0,0,NA,231690.704228928,NA,0,122.328777312,0,NA,NA
1991-01-03,NA,0,0,NA,0,NA,0,0,0,NA,NA
1991-01-04,NA,0,0,NA,0,NA,0,122.328777312,0,NA,NA
1991-01-05,NA,0,0,NA,0,NA,0,0,0,NA,NA
1991-01-06,NA,0,0,NA,0,NA,0,0,0,NA,NA
1991-01-07,NA,0,0,NA,0,NA,0,0,0,NA,NA
1991-01-08,NA,0,0,NA,0,NA,0,271141.734912048,0,NA,NA
1991-01-09,NA,0,0,NA,0,NA,0,4403.835983232,0,NA,NA
1991-01-10,NA,0,0,NA,0,NA,0,4159.178428608,0,NA,NA
1991-01-11,NA,0,0,NA,0,NA,0,4036.849651296,0,NA,NA
1991-01-12,NA,0,0,NA,0,NA,0,3669.86331936,0,NA,NA
1991-01-13,NA,0,0,NA,0,NA,0,0,0,NA,NA
1991-01-14,NA,0,0,NA,0,NA,0,0,0,NA,NA
1991-01-15,NA,0,0,NA,279178.735581446,NA,0,283276.749621398,293026.353173165,NA,NA
1991-01-16,NA,0,0,NA,855958.920607527,NA,0,1712982.10157767,272536.282973405,NA,NA
1991-01-17,NA,0,0,NA,1064651.8147018,NA,0,1455736.91576826,271961.337720038,NA,NA
1991-01-18,NA,0,0,NA,643596.163193894,NA,0,767980.063964736,239213.924033616,NA,NA
1991-01-19,NA,0,0,NA,404712.526859021,NA,0,814844.218552963,249991.089314803,NA,NA
1991-01-20,NA,0,0,NA,338495.959700035,NA,0,204656.044442976,0,NA,NA
1991-01-21,NA,0,0,NA,236510.458055021,NA,0,550014.648550214,271851.241820458,NA,NA
1991-01-22,NA,0,0,NA,262835.610932563,NA,0,0,0,NA,NA
1991-01-23,NA,0,0,NA,0,NA,0,181609.302797395,0,NA,NA
1991-01-24,NA,0,0,NA,243238.540807181,NA,0,179762.138259984,0,NA,NA
1991-01-25,NA,0,0,NA,0,NA,NA,474342.066905011,294787.887566458,NA,NA
1991-01-26,NA,0,0,NA,254651.81573039,NA,NA,244.657554624,0,NA,NA
1991-01-27,NA,0,0,NA,660.5753974848,NA,NA,182379.974094461,0,NA,NA
1991-01-28,NA,0,0,NA,281625.311127686,NA,NA,181095.521932685,0,NA,NA
1991-01-29,NA,0,0,NA,0,NA,NA,0,331131.767305853,NA,NA
1991-01-30,NA,0,0,NA,247960.431611424,NA,NA,0,0,NA,NA
1991-01-31,NA,0,0,NA,0,NA,0,0,0,NA,NA
1991-02-01,NA,0,0,NA,0,NA,0,0,0,NA,NA
1991-02-02,NA,0,0,NA,541659.593059805,NA,0,0,51402.5522265024,NA,NA
1991-02-03,NA,0,0,NA,0,NA,0,246529.184916874,266187.419430912,NA,NA
1991-02-04,NA,0,0,NA,0,NA,0,2079.589214304,0,NA,NA
1991-02-05,NA,0,0,NA,225635.429751984,NA,0,1957.260436992,0,NA,NA
1991-02-06,NA,0,0,NA,0,NA,0,1834.93165968,0,NA,NA
1991-02-07,NA,0,0,NA,0,NA,0,1590.274105056,292891.791518122,NA,NA
1991-02-08,NA,0,57213.1691488224,NA,0,NA,0,285429.73610209,0,NA,NA
1991-02-09,NA,0,0,NA,0,NA,0,122.328777312,0,NA,NA
1991-02-10,NA,0,0,NA,250419.240035395,NA,0,0,0,NA,NA
1991-02-11,NA,0,0,NA,0,NA,0,0,0,NA,NA
1991-02-12,NA,0,0,NA,0,NA,0,0,0,NA,NA
1991-02-13,NA,0,0,NA,0,NA,0,194331.495637843,0,NA,NA
1991-02-14,NA,0,0,NA,0,NA,0,179236.124517542,262480.857478358,NA,NA
1991-02-15,NA,0,0,NA,0,NA,0,856.301441184,0,NA,NA
1991-02-16,NA,0,0,NA,0,NA,0,0,0,NA,NA
1991-02-17,NA,0,0,NA,0,NA,0,202723.249761446,0,NA,NA
1991-02-18,NA,0,0,NA,264854.035758211,NA,0,263740.843884672,0,NA,NA
1991-02-19,NA,0,0,NA,0,NA,0,278212.338240682,0,NA,NA
1991-02-20,NA,0,0,NA,0,NA,0,366.986331936,0,NA,NA
1991-02-21,NA,0,0,NA,0,NA,0,122.328777312,0,NA,NA
1991-02-22,NA,0,55353.77173368,NA,0,NA,NA,0,0,NA,NA
1991-02-23,NA,0,0,NA,0,NA,NA,122.328777312,0,NA,NA
1991-02-24,NA,0,0,NA,0,NA,NA,395525.63568289,0,NA,NA
1991-02-25,NA,0,0,NA,0,NA,NA,733.972663872,0,NA,NA
1991-02-26,NA,0,0,NA,153632.711426141,NA,NA,557990.484830957,0,NA,NA
1991-02-27,NA,0,0,NA,0,NA,NA,15425.6588190432,0,NA,NA
1991-02-28,NA,0,0,NA,0,NA,NA,794036.093532192,0,NA,NA
1991-03-01,NA,0,0,NA,0,NA,NA,342912.028560998,0,NA,NA
1991-03-02,NA,0,0,NA,0,NA,0,320721.588356602,174979.083067085,NA,NA
1991-03-03,NA,0,0,NA,263275.994530886,NA,0,450341.160796397,61996.2243417216,NA,NA
1991-03-04,NA,0,0,NA,524056.482004608,NA,0,850062.673541088,259593.898333795,NA,NA
1991-03-05,NA,0,0,NA,33053.2356297024,NA,0,783369.024150586,0,NA,NA
1991-03-06,NA,0,0,NA,261245.336827507,NA,0,188961.262313846,0,NA,NA
1991-03-07,NA,0,0,0,251116.514066074,NA,0,280952.50285247,0,NA,NA
1991-03-08,NA,0,57225.4020265536,0,0,NA,0,0,273062.296715846,NA,NA
1991-03-09,NA,0,0,0,232828.36185793,NA,0,328379.369816333,0,NA,NA
1991-03-10,NA,0,0,0,576009.513729014,NA,0,893428.225098192,0,NA,NA
1991-03-11,NA,0,0,0,271447.556855328,NA,0,377017.291675584,241244.581736995,NA,NA
1991-03-12,NA,0,0,0,287521.558194125,NA,0,0,0,NA,NA
1991-03-13,NA,0,0,0,277723.023131434,NA,0,174758.891267923,0,NA,NA
1991-03-14,NA,0,0,0,260205.542220355,NA,0,0,239813.335042445,NA,NA
1991-03-15,NA,0,0,0,228241.03270873,NA,0,202209.468896736,274554.707799053,NA,NA
1991-03-16,NA,0,0,0,257526.541997222,NA,0,187701.275907533,0,NA,NA
1991-03-17,NA,0,0,0,253477.459468195,NA,0,197793.400035773,0,NA,NA
1991-03-18,NA,0,0,0,290751.037915162,NA,0,434034.734780707,286555.16085336,NA,NA
1991-03-19,NA,0,0,0,277429.434065885,NA,0,478819.30015463,273527.146069632,NA,NA
1991-03-20,NA,0,0,0,241207.883103802,NA,0,0,0,NA,NA
1991-03-21,NA,0,0,0,261184.172438851,NA,0,410119.458816211,289503.284386579,NA,NA
1991-03-22,NA,0,59207.128219008,0,274040.926934342,NA,0,0,0,NA,NA
1991-03-23,NA,0,0,0,0,NA,0,0,320978.478788957,NA,NA
1991-03-24,NA,0,0,0,0,NA,0,0,0,NA,NA
1991-03-25,NA,0,0,0,273209.091248621,NA,0,317981.423744813,326593.369667578,NA,NA
1991-03-26,NA,0,0,0,0,NA,0,0,0,NA,NA
1991-03-27,NA,0,0,0,0,NA,0,0,0,NA,NA
1991-03-28,NA,0,0,0,0,NA,0,0,0,NA,NA
1991-03-29,NA,0,0,0,0,NA,0,0,0,NA,NA
1991-03-30,NA,0,0,0,266199.652308643,NA,0,0,0,NA,NA
1991-03-31,NA,0,0,0,0,NA,0,0,319767.423893568,NA,NA
1991-04-01,NA,0,0,0,0,NA,235213.773015514,267080.41950529,0,NA,NA
1991-04-02,NA,0,0,0,257318.583075792,NA,158978.478994675,0,0,NA,NA
1991-04-03,NA,0,0,0,0,NA,0,188863.399291997,326360.944990685,NA,NA
1991-04-04,NA,0,0,0,264266.857627114,NA,0,0,334752.699114288,NA,NA
1991-04-05,NA,0,56650.4567731872,0,278750.584860854,NA,0,216093.785121648,0,NA,NA
1991-04-06,NA,0,0,0,288671.448700858,NA,0,0,326801.328589008,NA,NA
1991-04-07,NA,0,0,0,576926.979558854,NA,0,0,0,NA,NA
1991-04-08,NA,0,0,0,285490.900490746,NA,0,0,0,NA,NA
1991-04-09,NA,0,0,0,346496.26173624,NA,0,0,316868.231871274,NA,NA
1991-04-10,NA,0,0,0,274040.926934342,NA,0,0,0,NA,NA
1991-04-11,NA,0,0,0,266517.707129654,NA,0,0,0,NA,NA
1991-04-12,NA,0,0,0,0,NA,0,0,0,NA,NA
1991-04-13,NA,0,0,0,265159.857701491,NA,0,0,0,NA,NA
1991-04-14,NA,0,0,0,0,NA,0,0,318984.519718771,NA,NA
1991-04-15,NA,0,0,0,0,NA,0,329981.87679912,0,NA,NA
1991-04-16,NA,0,0,0,0,NA,0,0,0,NA,NA
1991-04-17,NA,0,0,0,265539.076911158,NA,0,0,0,NA,NA
1991-04-18,NA,0,0,0,0,NA,0,0,0,NA,NA
1991-04-19,NA,0,59219.3610967392,0,268866.419654045,NA,0,0,0,NA,NA
1991-04-20,NA,0,0,0,282432.681057946,NA,0,230173.827390259,310323.642285082,NA,NA
1991-04-21,NA,0,0,0,550907.648624592,NA,0,0,0,NA,NA
1991-04-22,NA,0,0,0,277894.28341967,NA,0,377775.730094918,290127.16115087,NA,NA
1991-04-23,NA,0,0,0,268719.62512127,NA,0,0,0,NA,NA
1991-04-24,NA,0,0,0,0,NA,0,0,0,NA,NA
1991-04-25,NA,0,0,0,294286.339579478,NA,0,102046.66603367,0,NA,NA
1991-04-26,NA,0,0,0,287961.941792448,NA,375696.140880614,432664.652474813,286775.352652522,NA,NA
1991-04-27,NA,0,0,0,286530.695097898,NA,0,771662.160161827,0,NA,NA
1991-04-28,NA,0,0,0,282420.448180214,NA,0,717482.744690342,0,NA,NA
1991-04-29,NA,0,0,0,263520.65208551,NA,0,298800.271462291,0,NA,NA
1991-04-30,NA,0,0,0,0,NA,0,0,329027.712336086,NA,NA
1991-05-01,NA,0,0,0,262248.432801466,NA,0,218833.949733437,0,NA,NA
1991-05-02,NA,0,0,172189.986944371,0,NA,0,0,NA,NA,NA
1991-05-03,NA,0,58277.4295114368,0,0,NA,0,194001.207939101,NA,NA,NA
1991-05-04,NA,0,0,0,0,NA,0,0,NA,NA,NA
1991-05-05,NA,0,0,0,0,NA,0,0,NA,NA,NA
1991-05-06,NA,0,0,0,0,NA,0,0,NA,NA,NA
1991-05-07,NA,0,0,0,0,NA,0,0,NA,NA,NA
1991-05-08,NA,0,0,0,0,NA,0,0,NA,NA,NA
1991-05-09,NA,0,0,0,0,NA,0,0,NA,NA,NA
1991-05-10,NA,0,0,0,0,NA,0,0,NA,NA,NA
1991-05-11,NA,0,0,0,0,NA,0,0,NA,NA,NA
1991-05-12,NA,0,0,0,0,NA,0,0,NA,NA,NA
1991-05-13,NA,0,0,0,0,NA,0,0,NA,NA,NA
1991-05-14,NA,0,0,0,0,NA,0,0,NA,NA,NA
1991-05-15,NA,0,0,0,0,NA,0,394693.799997168,NA,NA,NA
1991-05-16,NA,0,0,0,0,NA,0,711855.620933991,NA,NA,NA
1991-05-17,NA,0,57470.0595811776,0,0,NA,0,1100958.995808,NA,NA,NA
1991-05-18,NA,0,0,0,0,NA,0,1245086.761237,NA,NA,NA
1991-05-19,NA,0,0,0,0,NA,0,1293039.6419433,NA,NA,NA
1991-05-20,NA,0,0,0,270322.132104058,NA,0,1213220.11474722,NA,NA,NA
1991-05-21,NA,0,0,0,0,NA,371500.263818813,1459932.79283006,NA,NA,NA
1991-05-22,NA,0,0,0,153229.026461011,NA,230944.498687325,1372137.42935324,NA,NA,NA
1991-05-23,NA,0,0,0,347266.933033306,NA,0,1600182.73601827,NA,NA,NA
1991-05-24,NA,0,0,0,379879.785064685,NA,0,1747258.62498049,NA,NA,NA
1991-05-25,NA,0,0,0,576547.760349187,NA,0,1659769.08344695,NA,NA,NA
1991-05-26,NA,0,0,0,374154.798286483,NA,0,1852057.68850368,NA,NA,NA
1991-05-27,NA,0,0,68296.1563732896,431600.392112198,NA,0,1759332.47530118,NA,NA,NA
1991-05-28,NA,0,0,0,555800.799717072,NA,0,1824815.0697963,NA,NA,NA
1991-05-29,NA,0,0,0,178783.508041488,NA,0,1820973.9461887,116285.735712787,NA,NA
1991-05-30,NA,0,0,0,335352.110123117,NA,0,1556181.07481915,393458.279346317,NA,NA
1991-05-31,NA,0,0,133448.463169661,161021.369575786,NA,0,1426072.1872701,0,NA,NA
1991-06-01,NA,0,0,106585.063671946,0,NA,0,1161438.34331105,329492.561689872,NA,NA
1991-06-02,NA,0,0,64944.3478749408,154819.300566067,NA,0,933074.981825011,0,NA,NA
1991-06-03,NA,0,0,43781.4693999648,0,NA,0,2283413.42306125,341052.631145856,NA,NA
1991-06-04,NA,0,0,43182.058391136,144127.765428998,NA,0,1745460.391954,0,NA,NA
1991-06-05,NA,0,0,134659.51806505,0,NA,0,82889.9795066112,381457.82629201,NA,NA
1991-06-06,NA,0,0,1969.4933147232,151810.012644192,NA,0,930004.52951448,0,NA,NA
1991-06-07,NA,0,55720.758065616,106682.926693795,157486.067911469,NA,0,1297027.56008367,351364.947073258,NA,NA
1991-06-08,NA,0,0,0,164703.465772877,NA,0,1364161.5930725,327045.986143632,NA,NA
1991-06-09,NA,0,0,0,321076.341810806,NA,0,1266090.61230147,326165.218946986,NA,NA
1991-06-10,NA,0,0,0,160556.520222,NA,0,1041776.33334445,352771.728012346,NA,NA
1991-06-11,NA,0,0,0,0,NA,0,1108347.65395764,352025.522470742,NA,NA
1991-06-12,NA,0,0,0,159590.122881235,NA,0,1116604.8464262,0,NA,NA
1991-06-13,NA,0,0,0,0,NA,0,601637.392575878,172997.35687463,NA,NA
1991-06-14,NA,0,0,0,157999.848776179,NA,0,0,159969.342090902,NA,NA
1991-06-15,NA,0,0,0,0,NA,0,0,0,NA,NA
1991-06-16,NA,0,0,0,0,NA,0,213439.250653978,331877.972847456,NA,NA
1991-06-17,NA,0,0,0,0,NA,0,196973.797227782,0,NA,NA
1991-06-18,NA,0,0,0,0,NA,0,263655.213740554,0,NA,NA
1991-06-19,NA,0,0,0,0,NA,0,534332.099298816,0,NA,NA
1991-06-20,NA,0,0,0,156152.684238768,NA,0,821841.42461521,334948.425157987,NA,NA
1991-06-21,NA,0,56210.073174864,0,0,NA,0,1102475.87264667,0,NA,NA
1991-06-22,NA,0,0,0,0,NA,0,707317.223295715,0,NA,NA
1991-06-23,NA,0,0,0,148140.149324832,NA,0,1007976.89217315,280316.393210448,NA,NA
1991-06-24,NA,0,0,0,439294.872205123,NA,0,1293039.6419433,0,NA,NA
1991-06-25,NA,0,0,0,528313.523455066,NA,0,763307.104671418,286542.927975629,NA,NA
1991-06-26,NA,0,0,0,14569.3573778592,NA,0,1287877.36754074,67721.2111199232,NA,NA
1991-06-27,NA,0,0,0,546834.100340102,NA,0,1455272.06641448,218234.538724608,NA,NA
1991-06-28,NA,0,0,0,262872.309565757,NA,0,1261503.28315227,0,NA,NA
1991-06-29,NA,0,0,0,272756.474772566,NA,0,1459113.19002207,0,NA,NA
1991-06-30,NA,0,0,0,266737.898928816,NA,0,1483248.65778573,0,NA,NA
1991-07-01,NA,0,0,152641.848329914,564743.033338579,NA,0,1940660.42191076,452408.51713297,NA,NA
1991-07-02,NA,0,0,121240.051193923,870026.729998406,NA,0,2006815.82468109,249795.363271104,NA,NA
1991-07-03,NA,0,0,100957.939915594,646238.464783834,NA,0,2281602.95715704,306188.929611936,NA,NA
1991-07-04,NA,0,0,79085.554532208,824703.918004311,NA,0,1889612.62313846,302152.07996064,NA,NA
1991-07-05,NA,0,0,148531.60141223,575556.89725296,NA,0,2425473.83215368,307399.984507325,NA,NA
1991-07-06,NA,0,0,121888.393713677,577991.239921469,NA,0,2079442.41977123,0,NA,NA
1991-07-07,NA,0,0,156678.69798121,538613.606504736,NA,0,1870761.75855468,297442.422034128,NA,NA
1991-07-08,NA,270897.077357424,0,170563.014206122,272340.556929706,NA,0,1660123.83690115,0,NA,NA
1991-07-09,NA,0,0,35071.6604553504,263251.528775424,NA,0,733348.787107709,356429.358453974,NA,NA
1991-07-10,NA,0,0,159541.19137031,265110.926190566,NA,0,1044883.48428818,0,NA,NA
1991-07-11,NA,259459.336678752,0,165902.287790534,261025.145028346,NA,0,1009811.82383283,320758.286989795,NA,NA
1991-07-12,NA,235360.567548288,0,251324.472987504,783552.517316554,NA,0,1036063.57944398,303118.477301405,NA,NA
1991-07-13,NA,0,0,222087.895209936,677395.6043652,NA,0,1134513.77942468,0,NA,NA
1991-07-14,NA,446194.21524552,0,196790.304061814,893367.060709536,NA,0,1082891.03539902,355940.043344726,NA,NA
1991-07-15,NA,347230.234400112,0,78376.0476237984,578040.171432394,NA,0,1072003.77421825,428664.50145671,NA,NA
1991-07-16,NA,362558.030197306,0,147626.368460122,576254.171283639,NA,0,1167187.79584472,236473.759421827,NA,NA
1991-07-17,NA,444591.708262733,0,196765.838306352,553880.237913274,NA,0,1167261.1931111,734963.526968227,NA,NA
1991-07-18,NA,288830.476111363,0,156091.519850112,271496.488366253,NA,0,792433.586549405,442536.584803891,NA,NA
1991-07-19,NA,249489.541327824,0,53861.3606504736,512667.672836861,NA,0,947656.572080602,421141.281652022,NA,NA
1991-07-20,NA,209989.579133779,0,207971.154308131,636342.066699293,NA,0,1021604.31796571,0,NA,NA
1991-07-21,NA,0,0,208876.38726024,1226284.82816414,NA,0,930555.009012384,417569.281354512,NA,NA
1991-07-22,NA,227433.66277847,415257.267463315,186857.20734408,765154.269208829,NA,0,1685091.14035053,0,NA,NA
1991-07-23,NA,0,520362.152929786,129289.284741053,697445.290966637,NA,0,2568011.32347762,449668.352521181,NA,NA
1991-07-24,NA,0,532521.633394598,79636.034030112,563874.499019664,NA,0,1332931.05622475,0,NA,NA
1991-07-25,NA,0,439967.680480339,197353.01643745,440689.42026648,NA,0,1552315.48545609,0,NA,NA
1991-07-26,NA,264535.9809372,0,82119.3082095456,281980.064581891,NA,0,976819.752591782,559348.33425912,NA,NA
1991-07-27,NA,0,0,142733.217367642,274615.872187709,NA,0,2036138.03260278,327523.068375149,NA,NA
1991-07-28,NA,0,533561.42800175,190673.865196214,579911.801725267,NA,0,2639842.78151523,326935.890244051,NA,NA
1991-07-29,NA,0,376760.401243229,104774.597767728,550968.813013248,NA,0,2960601.06850502,0,NA,NA
1991-07-30,NA,0,0,136066.299004138,272939.967938534,NA,0,2831213.92074212,391390.923009744,NA,NA
1991-07-31,NA,380295.702907546,0,85654.6098738624,283423.544154173,NA,0,2309188.09644089,341529.713377373,NA,NA
1991-08-01,NA,0,0,197450.879459299,575238.842431949,NA,0,2446294.19005218,474415.464171398,NA,NA
1991-08-02,NA,293540.134037875,469069.696602864,172813.863708662,582627.500581594,NA,0,2579693.72171092,468201.162283949,NA,NA
1991-08-03,NA,0,0,262260.665679197,554834.402376307,NA,0,2099773.46256048,0,NA,NA
1991-08-04,NA,0,0,202466.359329091,578847.541362653,NA,0,1931497.99649009,457998.942256128,NA,NA
1991-08-05,NA,0,0,111074.529799296,569000.074789037,NA,0,2502296.30430562,474550.025826442,NA,NA
1991-08-06,NA,0,0,192728.988655056,267361.775693107,NA,0,1977970.69899092,0,NA,NA
1991-08-07,NA,0,0,197463.11233703,285931.284089069,NA,0,1672576.90643151,517560.823929341,NA,NA
1991-08-08,NA,240314.883029424,0,277894.28341967,549268.443008611,NA,0,1843947.29056789,0,NA,NA
1991-08-09,NA,0,481180.245556752,238700.143168906,547470.209982125,NA,0,1916304.76234794,492165.36975937,NA,NA
1991-08-10,NA,0,0,252205.24018415,1759638.29724446,NA,0,2764263.38091926,482158.875775248,NA,NA
1991-08-11,NA,325578.040815888,0,256046.363791747,2077986.70732121,NA,0,2426256.73632848,465326.436017117,NA,NA
1991-08-12,NA,0,0,317541.04014649,1305835.23205014,NA,0,2416592.76292083,519836.139187344,NA,NA
1991-08-13,NA,233415.539989027,0,113264.214913181,571862.568178138,NA,0,2406818.6936136,0,NA,NA
1991-08-14,NA,0,0,254358.226664842,278016.612196982,NA,0,2028663.74430901,562223.060525952,NA,NA
1991-08-15,NA,0,0,305760.778891344,900156.307850352,NA,150733.519403846,2206517.55364293,0,NA,NA
1991-08-16,NA,143014.573555459,344808.124609334,288769.311722707,915948.953001331,NA,0,2244268.21432141,0,NA,NA
1991-08-17,NA,0,0,259043.418835891,577966.774166006,NA,0,1974484.32883753,609405.26993519,NA,NA
1991-08-18,NA,0,0,303387.600611491,476299.327342003,NA,0,1730756.4729211,0,NA,NA
1991-08-19,NA,0,0,323180.396780573,271606.584265834,NA,0,1711012.60826294,0,NA,NA
1991-08-20,NA,0,0,242333.307855072,272634.145995254,NA,0,1372198.5937419,0,NA,NA
1991-08-21,NA,0,0,312892.546608634,265441.213889309,NA,0,1731563.84285136,684796.495392576,NA,NA
1991-08-22,NA,0,527347.126114301,485535.150029059,301100.052475757,NA,0,4249787.353963,453069.092530454,NA,NA
1991-08-23,NA,292757.229863078,525047.345100835,467662.915663776,1230994.48609066,NA,0,3620809.47965789,424798.912093651,NA,NA
1991-08-24,NA,0,432260.967509683,517316.166374717,933539.831178797,NA,0,3018805.10075007,591374.008159402,NA,NA
1991-08-25,NA,355475.193990941,0,590028.39160897,926102.241518227,NA,0,3342328.01810712,387072.71717063,NA,NA
1991-08-26,NA,1682938.15386984,450561.352595559,775062.900171101,1625920.71076472,NA,181193.384954534,3211277.19897277,402571.773256061,NA,NA
1991-08-27,NA,788005.284810711,524105.413515533,739037.075252717,1327487.42563436,NA,533695.989656794,2561258.77497,0,NA,NA
1991-08-28,NA,351352.714195526,457998.942256128,621320.092845379,1304819.90319845,NA,415073.774297347,2818736.3854563,418254.322507459,NA,NA
1991-08-29,NA,469461.148690262,0,750988.596796099,1886248.58176238,NA,0,1890848.14378932,529328.852306755,NA,NA
1991-08-30,NA,426071.131377696,0,734731.102291334,944488.256748221,NA,0,1205011.85378959,0,NA,NA
1991-08-31,NA,319449.369072557,0,622323.188819338,900437.66403817,NA,0,1411123.61068258,0,NA,NA
1991-09-01,NA,303827.984209814,522099.221567616,NA,863861.359621882,NA,0,1419711.09084988,508802.083473802,NA,NA
1991-09-02,NA,0,523298.043585274,NA,938616.475437245,NA,0,1645346.52060186,0,NA,NA
1991-09-03,NA,409079.664209059,222051.196576742,NA,897880.992592349,NA,0,1222394.77304562,434732.008811386,NA,NA
1991-09-04,NA,0,513621.837299894,NA,602408.063872944,NA,0,1267362.83158551,0,NA,NA
1991-09-05,NA,367438.948412054,312647.88905401,NA,899324.472164631,NA,0,1235386.08919616,730315.033430371,NA,NA
1991-09-06,NA,239837.800797907,520154.194008355,257355.281708986,908413.500318912,NA,157828.588487942,1077875.55552923,455527.900954426,NA,NA
1991-09-07,NA,0,673187.494425667,184141.508487754,942164.009979293,NA,0,1084995.09036878,234039.416753318,NA,NA
1991-09-08,NA,419343.048625536,521181.755737776,253440.760835002,1459247.75167712,NA,0,1507176.16662796,686802.687340493,NA,NA
1991-09-09,NA,255202.295228294,1054951.14266096,246174.431462669,2361948.49809556,NA,0,1323328.24720575,571458.883213008,NA,NA
1991-09-10,NA,240449.444684467,462892.093348608,0,1637089.3281333,NA,0,1442721.13386227,586444.158433728,NA,NA
1991-09-11,NA,228387.827241504,223653.70355953,0,1288085.32646217,NA,0,1394156.6092694,470219.587109597,NA,NA
1991-09-12,NA,209218.907836714,457534.092902342,0,935460.392982595,NA,45457.3736491392,837842.028687619,0,NA,NA
1991-09-13,NA,197695.537013923,309895.49156449,0,921404.816469447,NA,0,1167677.11095396,483039.642971894,NA,NA
1991-09-14,NA,0,0,189585.139078138,583508.26777824,NA,0,878002.566279149,506551.233971261,NA,NA
1991-09-15,NA,290163.859784064,0,143295.929743277,564926.526504547,NA,0,853182.057362544,0,NA,NA
1991-09-16,NA,0,0,226760.854503254,565403.608736064,NA,0,335388.80875631,0,NA,NA
1991-09-17,NA,0,414706.787965411,165987.917934653,280071.735655824,NA,0,157694.026832899,552241.032297293,NA,NA
