"","date","S191_AMMONIA-N_mg/L","days"
"1613",2011-08-24,0.181,14024
"1614",2011-09-07,0.146,14038
"1615",2011-09-21,0.221,14052
"1616",2011-10-05,0.226,14066
"1617",2011-10-19,0.304,14080
"1618",2011-11-02,0.226,14094
"1619",2011-11-16,0.176,14109
"1620",2011-12-07,0.042,14130
"1621",2011-12-21,0.041,14144
"1622",2012-01-04,0.057,14158
"1623",2012-01-18,0.048,14172
"1624",2012-02-08,0.045,14193
"1625",2012-02-22,0.029,14207
"1626",2012-03-07,0.039,14221
"1627",2012-03-21,0.083,14234
"1628",2012-04-04,0.051,14248
"1629",2012-04-18,0.059,14262
"1630",2012-05-02,0.024,14276
"1631",2012-05-16,0.029,14290
"1632",2012-06-06,0.198,14311
"1633",2012-06-20,0.058,14325
"1634",2012-07-11,0.152,14346
"1635",2012-07-25,0.203,14360
"1636",2012-08-08,0.184,14374
"1637",2012-08-22,0.143,14388
"1638",2012-09-05,0.072,14402
"1639",2012-09-20,0.331,14417
"1640",2012-10-03,0.332,14430
"1641",2012-10-17,0.272,14444
"1642",2012-11-14,0.074,14473
"1643",2012-11-28,0.045,14487
"1644",2012-12-05,0.042,14494
"1645",2012-12-19,0.045,14508
"1646",2013-01-09,0.035,14529
"1647",2013-01-23,0.043,14543
"1648",2013-02-06,0.046,14557
"1649",2013-02-21,0.068,14572
"1650",2013-03-06,0.041,14585
"1651",2013-03-20,0.034,14598
"1652",2013-04-03,0.009,14612
"1653",2013-04-17,0.007,14626
"1654",2013-05-08,0.013,14647
"1655",2013-05-22,0.039,14661
"1656",2013-06-05,0.017,14675
"1657",2013-06-19,0.148,14689
"1658",2013-07-10,0.251,14710
"1659",2013-07-24,0.181,14724
"1660",2013-08-07,0.239,14738
"1661",2013-08-21,0.384,14752
"1662",2013-09-04,0.145,14766
"1663",2013-09-18,0.153,14780
"1664",2013-10-07,0.207,14799
"1665",2013-10-21,0.03,14813
"1666",2013-11-04,0.039,14828
"1667",2013-11-18,0.049,14842
"1668",2013-12-02,0.029,14856
"1669",2013-12-16,0.044,14870
"1670",2014-01-06,0.029,14891
"1671",2014-01-21,0.027,14906
"1672",2014-02-03,0.03,14919
"1673",2014-02-17,0.047,14933
"1674",2014-03-03,0.059,14947
"1675",2014-03-17,0.043,14960
"1676",2014-04-07,0.026,14981
"1677",2014-04-21,0.034,14995
"1678",2014-05-05,0.031,15009
"1679",2014-05-19,0.013,15023
"1680",2014-06-09,0.013,15044
"1681",2014-06-23,0.128,15058
"1682",2014-07-07,0.236,15072
"1683",2014-07-21,0.193,15086
"1684",2014-08-04,0.31,15100
"1685",2014-08-18,0.151,15114
"1686",2014-09-08,0.105,15135
"1687",2014-09-22,0.059,15149
"1688",2014-10-06,0.157,15163
"1689",2014-10-20,0.186,15177
"1690",2014-11-03,0.095,15192
"1691",2014-11-17,0.066,15206
"1692",2014-12-01,0.025,15220
"1693",2014-12-15,0.042,15234
"1694",2015-01-05,0.042,15255
"1695",2015-01-20,0.043,15270
"1696",2015-02-02,0.028,15283
"1697",2015-02-16,0.029,15297
"1698",2015-03-02,0.027,15311
"1699",2015-03-16,0.05,15324
"1700",2015-04-06,0.057,15345
"1701",2015-04-20,0.057,15359
"1702",2015-05-04,0.046,15373
"1703",2015-05-18,0.061,15387
"1704",2015-06-01,0.048,15401
"1705",2015-06-15,0.051,15415
"1706",2015-07-06,0.043,15436
"1707",2015-07-20,0.082,15450
"1708",2015-08-03,0.085,15464
"1709",2015-08-17,0.168,15478
"1710",2015-08-31,0.127,15492
"1711",2015-09-14,0.257,15506
"1712",2015-09-28,0.215,15520
"1713",2015-10-12,0.139,15534
"1714",2015-10-26,0.04,15548
"1715",2015-11-09,0.027,15563
"1716",2015-11-23,0.028,15577
"1717",2015-12-07,0.273,15591
"1718",2015-12-21,0.044,15605
"1719",2016-01-04,0.049,15619
"1720",2016-01-20,0.107,15635
"1721",2016-02-01,0.127,15647
"1722",2016-02-15,0.163,15661
"1723",2016-02-29,0.147,15675
"1724",2016-03-14,0.032,15688
"1725",2016-03-28,0.045,15702
"1726",2016-04-11,0.166,15716
"1727",2016-04-25,0.12,15730
"1728",2016-05-09,0.054,15744
"1729",2016-05-23,0.084,15758
"1730",2016-06-06,0.123,15772
"1731",2016-06-20,0.565,15786
"1732",2016-07-06,0.573,15802
"1733",2016-07-18,0.23,15814
"1734",2016-08-01,0.084,15828
"1735",2016-08-15,0.071,15842
"1736",2016-08-29,0.168,15856
"1737",2016-09-12,0.191,15870
"1738",2016-09-26,0.309,15884
"1739",2016-10-10,0.197,15898
"1740",2016-10-24,0.153,15912
"1741",2016-11-07,0.054,15927
"1742",2016-11-21,0.085,15941
"1743",2016-12-05,0.064,15955
"1744",2016-12-19,0.069,15969
"1745",2017-01-04,0.03,15985
"1746",2017-01-17,0.045,15998
"1747",2017-01-30,0.028,16011
"1748",2017-02-13,0.041,16025
"1749",2017-02-27,0.02,16039
"1750",2017-03-14,0.063,16053
"1751",2017-03-27,0.052,16066
"1752",2017-04-10,0.016,16080
"1753",2017-04-24,0.016,16094
"1754",2017-05-08,0.028,16108
"1755",2017-05-22,0.016,16122
"1756",2017-06-05,0.056,16136
"1757",2017-06-19,0.05,16150
"1758",2017-07-05,0.454,16166
"1759",2017-07-17,0.539,16178
"1760",2017-07-31,0.167,16192
"1761",2017-08-01,0.307,16193
"1762",2017-08-14,0.281,16206
"1763",2017-08-28,0.191,16220
"1764",2017-09-13,0.118,16236
"1765",2017-09-25,0.353,16248
"1766",2017-10-09,0.215,16262
"1767",2017-10-23,0.156,16276
"1768",2017-11-06,0.222,16291
"1769",2017-11-20,0.224,16305
"1770",2017-12-04,0.507,16319
"1771",2017-12-18,0.435,16333
"1772",2018-01-02,0.233,16348
"1773",2018-01-16,0.04,16362
"1774",2018-01-29,0.072,16375
"1775",2018-02-12,0.044,16389
"1776",2018-02-26,0.046,16403
"1777",2018-03-12,0.048,16416
"1778",2018-04-09,0.035,16444
"1779",2018-04-23,0.038,16458
"1780",2018-05-07,0.029,16472
"1781",2018-05-21,0.164,16486
"1782",2018-06-04,0.228,16500
"1783",2018-06-18,0.184,16514
"1784",2018-07-02,0.141,16528
"1785",2018-07-16,0.191,16542
"1786",2018-07-30,0.182,16556
"1787",2018-08-13,0.053,16570
"1788",2018-08-27,0.052,16584
"1789",2018-09-10,0.072,16598
"1790",2018-09-24,0.068,16612
"1791",2018-10-22,0.024,16640
"1792",2018-11-19,0.035,16669
"1793",2018-12-03,0.04,16683
"1794",2018-12-17,0.041,16697
"1795",2019-01-02,0.042,16713
"1796",2019-01-14,0.053,16725
"1797",2019-01-28,0.089,16739
"1798",2019-02-11,0.029,16753
"1799",2019-02-25,0.082,16767
"1800",2019-03-11,0.041,16780
"1801",2019-04-08,0.016,16808
"1802",2019-05-06,0.017,16836
"1803",2019-06-03,0.032,16864
"1804",2019-07-01,0.104,16892
"1805",2019-07-15,0.088,16906
"1806",2019-07-29,0.047,16920
"1807",2019-08-12,0.142,16934
"1808",2019-08-26,0.31,16948
"1809",2019-09-09,0.513,16962
"1810",2019-09-23,0.06,16976
"1811",2019-10-07,0.102,16990
"1812",2019-10-21,0.051,17004
"1813",2019-11-18,0.052,17033
"1814",2019-12-16,0.042,17061
"1815",2019-12-30,0.115,17075
"1816",2020-01-13,0.089,17089
"1817",2020-01-27,0.048,17103
"1818",2020-02-10,0.046,17117
"1819",2020-02-24,0.051,17131
"1820",2020-03-09,0.045,17144
"1821",2020-03-23,0.038,17158
"1822",2020-04-06,0.056,17172
"1823",2020-04-20,0.05,17186
"1824",2020-05-04,0.02,17200
"1825",2020-05-18,0.016,17214
"1826",2020-06-01,0.03,17228
"1827",2020-06-15,0.291,17242
"1828",2020-06-29,0.212,17256
"1829",2020-07-13,0.417,17270
"1830",2020-07-27,0.337,17284
"1831",2020-08-10,0.147,17298
"1832",2020-08-24,0.182,17312
"1833",2020-09-08,0.173,17327
"1834",2020-09-21,0.12,17340
"1835",2020-10-05,0.124,17354
"1836",2020-10-19,0.536,17368
"1837",2020-11-02,0.102,17383
"1838",2020-11-30,0.309,17411
"1839",2020-12-14,0.635,17425
"1840",2020-12-28,0.046,17439
"1841",2021-01-11,0.021,17453
"1842",2021-02-08,0.044,17481
"1843",2021-02-22,0.053,17495
"1844",2021-03-08,0.039,17509
"1845",2021-04-05,0.052,17536
"1846",2021-04-19,0.04,17550
"1847",2021-05-03,0.114,17564
"1848",2021-06-01,0.014,17593
"1849",2021-06-28,0.012,17620
"1850",2021-07-12,0.187,17634
"1851",2021-07-26,0.269,17648
"1852",2021-08-23,0.15,17676
"1853",2021-09-20,0.07,17704
"1854",2021-12-27,0.079,17803
"1855",2022-01-10,0.036,17817
"1856",2022-02-07,0.023,17845
"1857",2022-02-21,0.045,17859
"1858",2022-03-07,0.016,17873
"1859",2022-04-04,0.015,17900
"1860",2022-05-02,0.088,17928
"1861",2022-05-31,0.147,17957
"1862",2022-06-27,0.133,17984
"1863",2022-07-25,0.04,18012
"1864",2022-08-22,0.058,18040
"1865",2022-09-19,0.166,18068
"1866",2022-10-03,0.123,18082
"1867",2022-10-17,0.186,18096
"1868",2022-10-31,0.096,18110
"1869",2022-11-14,0.182,18125
"1870",2022-11-28,0.154,18139
"1871",2022-12-12,0.053,18153
"1872",2022-12-27,0.037,18168
"1873",2023-01-09,0.072,18181
"1874",2023-02-06,0.052,18209
"1875",2023-02-20,0.046,18223
"1876",2023-03-06,0.028,18237
"1877",2023-03-20,0.032,18250
"1878",2023-04-03,0.042,18264
"1879",2023-05-01,0.016,18292
"1880",2023-05-15,0.014,18306
"1881",2023-05-30,0.015,18321
