"Date","S191_NITRATE_NITRITE_N_Ld_mg","S191_PHOSPHATE_Ld_mg","S191_AMMONIA_N_Ld_mg","S191_S_FLOW_cfs"
"1978-08-14",17.857579691711,19.5503077803329,18.9272044435059,12.6927937177875
"1978-09-11",19.5710117732426,20.7859136481007,19.9276867171814,13.9615399780577
"1978-09-25",21.3045750238705,22.0193409465592,20.9890401912035,14.9098700636764
"1978-10-09",18.9391190290662,20.0326096676142,19.1111709192227,13.3745986217435
"1978-10-23",19.6502910886644,19.6793601771939,18.5507268722709,12.6927937177875
"1978-11-20",19.9606496452239,19.7968945628563,18.3608581098416,12.8393971919794
"1978-12-04",17.3020158339835,17.9676038591214,15.1419822849734,10.893487042924
"1978-12-19",18.8795900584254,18.5637035344967,14.8412281309543,11.4400307492921
"1979-01-08",19.9180234378772,20.4402736771581,19.0335375068731,13.5954581979499
"1979-01-22",19.2896521665303,20.60871818951,18.7553541865792,13.6801803713454
"1979-02-05",19.1568431463077,19.6963375310437,18.236560393164,12.938243026616
"1979-02-20",19.553055360166,19.9409340837721,17.7109196836129,13.1057494976248
"1979-03-05",19.5193307864334,19.597725465482,17.0127849615419,12.630758326868
"1979-04-16",16.9677875956112,17.1843825549729,13.437234192735,10.2873512393537
"1979-05-14",20.1397296910639,21.6974463185198,20.1150370784736,14.6343981551316
"1979-06-11",17.5523146534363,19.6728766525545,18.0925541624085,12.6544748534853
"1979-07-23",18.3939411448057,20.7125870459499,20.1369104498643,13.7399807946482
"1979-08-06",16.0727137010023,17.7673094217768,15.739819285729,10.441501919181
"1979-08-20",14.2670328932557,19.5078976850556,18.6696788151323,12.4752734240276
"1979-09-05",20.4327844701667,22.764568717853,21.7421177901504,16.0383353154942
"1979-09-18",17.002330503638,21.9394986458524,20.691209957752,14.9228889619582
"1979-10-01",20.1308808748597,21.8591452753815,20.6876161999298,15.1269345689143
"1979-10-29",19.0177947607113,19.1022593389221,19.1856409478612,12.245095846056
"1979-11-13",19.62222955889,19.0227424396912,17.8057774770716,12.245095846056
"1979-11-27",19.4245562429668,18.6723264609423,15.5980911259003,12.1968937442382
"1979-12-11",19.7560478543999,19.3302980751202,19.0260867007172,12.4468354887071
"1980-01-22",16.845549042166,16.632110022241,12.9954014404559,9.59420405879378
"1980-02-05",19.7543279641262,19.8547773042331,18.9376173849943,12.8063908955112
"1980-02-19",20.9632649269997,21.1568811303614,19.5189637466055,14.3260068957152
"1980-03-04",19.9144263116963,20.3216916003086,18.9425657286673,13.5954581979499
"1980-05-13",17.9311136154416,18.6511018335264,17.090671500199,11.6525921912758
"1980-05-28",18.5628974078912,19.229376341369,16.0964942296678,12.1844712242396
"1980-08-20",15.9743265956935,17.6493617906135,15.9041223370203,11.2036419712279
"1980-09-03",19.9394243586086,21.2476679761714,21.5652292485069,14.2256915530992
"1980-09-17",17.7902732905356,19.8288521467632,20.1083625700656,12.938243026616
"1980-10-01",17.820866680194,19.6369751784323,20.2674911434109,12.8650396225927
"1980-10-14",19.1870138190838,19.1661157014462,18.1100630271969,12.4752734240276
"1980-10-29",16.8760484379684,17.1890884460103,16.5282766460933,10.441501919181
"1980-11-12",17.344675288658,17.3628782941151,15.3625250545876,10.5750333118055
"1980-12-02",19.716358490617,19.6519422861575,18.7138900625018,12.7224255153939
"1981-01-14",19.6945596312319,17.3997465980855,17.2979639037756,12.3563214811663
"1981-02-24",18.9797294719946,19.0679338106527,19.2475193876278,11.9613276729254
"1981-07-28",14.5441452842178,19.0961064664202,15.5474473930816,12.1462500114194
"1981-08-12",19.3736012260989,21.3076347509916,20.4067562981123,13.8846634999422
"1981-09-10",18.6309050743588,21.9157073456395,21.1033892041483,14.6419210277946
"1981-09-23",19.4476606777243,21.2384033700473,20.3392587970081,14.3477942499001
"1981-12-02",18.3849803982823,18.441947222889,15.0176845682958,11.3288051141819
"1982-04-05",19.2658015875675,20.0926745431026,18.8864315902422,12.7996568633298
"1982-04-19",20.2481638585091,20.6864187894403,18.9159367186595,13.668912646499
"1982-05-04",19.51052556931,19.8257955982806,18.418881949958,12.938243026616
"1982-05-18",17.9109931858653,18.1049766824071,15.0748429821358,11.3859635280218
"1982-06-01",19.4267325223894,20.1913386669315,19.308949486733,13.828310563391
"1982-07-01",16.9619126311682,20.3030060887606,19.3945508524104,13.378393692712
"1982-07-12",19.2092981748076,20.9116821997511,20.4822638506205,14.172345572394
"1982-07-27",18.5037771187695,19.2388884984285,18.4877767774231,12.7512044799439
"1982-08-25",18.9361573175719,19.9306854149417,19.4400624984933,13.2662763945913
"1982-09-09",20.1237147088438,20.0890736569496,19.6422968783136,13.447891487209
"1982-09-21",18.3705512390473,19.1350465004047,19.0276879820842,12.630758326868
"1982-10-05",19.1326484177207,20.569092562526,19.6377433667777,13.9678624437971
"1982-10-20",17.8782033630423,18.7628887555011,18.2459281431676,12.2797814040439
"1982-11-01",19.0048150462108,18.8033437101934,16.9802617698363,12.2797814040439
"1982-11-22",18.9084839372723,19.0845470918779,18.3072381189962,12.2910809592979
"1983-02-01",19.073120133482,19.2227612228033,18.2362662322559,12.4371735777954
"1983-02-17",20.1223547195141,21.659801257465,19.8718953575529,15.0043609070974
"1983-03-02",19.1530040545203,20.885655411494,19.003258668161,14.1357242177054
"1983-03-15",18.6197197437579,19.3376206634708,17.9778658575855,12.630758326868
"1983-03-29",18.5611981721382,19.7461129698284,18.293718807004,13.2830835129077
"1983-04-15",17.7116656739496,18.2619701086894,14.60483935289,11.609107079336
"1983-06-21",14.9365383107586,18.0785985384586,17.1766030467713,11.4400307492921
"1983-08-02",17.067273146826,18.7867877091807,18.4760403637979,12.3667927810336
"1983-08-30",16.8634725583549,18.8714551360526,18.6704414462465,12.3975644397003
"1983-09-12",13.3037028001105,17.8270429678509,17.8347650139448,11.3577926510551
"1983-10-10",16.9794349818604,18.4269862759148,18.0075171197226,11.7536883081472
"1983-10-25",19.4151610893889,21.4682688209651,19.8106758666439,14.8000405725477
"1983-11-08",18.8158305027869,19.4714075246829,18.8477635498899,12.9898303954065
"1983-12-20",19.9658497887765,19.7136896944833,17.6493617906135,13.0441916046254
"1984-01-04",19.5820787145901,19.4677992534649,18.4549869546001,12.7512044799439
"1984-01-31",18.978987813865,18.905369677626,16.8443663099169,11.9768318594614
"1984-02-14",19.2300191164362,19.231999315103,16.8131137664128,12.3133040960826
"1984-02-29",20.5288574512305,21.8716667004106,19.9368063875419,15.0692719370863
"1984-07-31",18.8628133388939,20.7476076740892,16.5602282458999,13.5644959723459
"1984-08-13",16.9105307275032,18.8349766378902,17.1603425258995,11.913318453739
"1984-09-25",17.8169367001448,19.0534856749053,17.8430819802491,12.1065096827699
"1984-10-09",17.6775326675802,19.1754180941085,17.1438132239483,11.8967891517878
"1984-12-04",18.1301208642081,18.4727014625324,17.6349730531614,12.036551094163
"1985-01-15",19.2077068898155,18.9768156517104,16.4919090019224,12.3975644397003
"1985-02-26",17.5492783320565,16.9843854870202,14.4225177960961,10.5104947906679
"1985-07-30",17.4636057713709,18.6762564104684,16.6842808945699,12.0791107085818
"1985-08-27",17.3492571981631,19.7090999064257,18.8453664252902,12.630758326868
"1985-09-09",19.2814926405,20.7298314731708,19.1417306981248,13.9487738472346
"1985-09-24",20.2527958589401,21.3601929771639,19.5596486783801,14.4238502413299
"1985-10-08",18.9273518600315,19.9159632534853,19.4459596242396,13.3821744155519
"1985-11-05",19.0590574418302,18.6567981986157,16.7656048323995,12.065124466607
"1985-12-03",16.546295151596,16.4286715420061,13.2830835129077,9.88188613124556
"1986-01-14",17.6913259897125,17.3736710262521,16.2912383064603,10.6928163474619
"1986-02-12",18.5062057781297,18.5613044590066,14.6797406610632,12.3771555680691
"1986-03-11",16.4769833517057,18.4060549363982,16.2275224920742,12.1331779298521
"1986-06-17",18.0225660365034,20.2086173132415,18.1279265521612,13.5227563661731
"1986-06-23",19.4667425931859,21.3178563050631,20.4183726915054,14.5322686600552
"1986-07-01",18.1422497136928,21.074585670688,19.9340091829208,13.8937544716434
"1986-07-15",17.5410574989116,20.6226212083154,19.8623347249178,13.5707655853595
"1986-07-29",19.34162242568,20.8196252132894,19.6869336109684,14.1654726931062
"1986-08-14",19.1498348158421,20.1979509404956,19.3104580101749,13.5738857126957
"1986-08-26",18.6317374663446,20.1621563555275,17.6928469025532,13.4443516605038
"1986-09-09",19.4056311454807,20.5132121041316,19.3500612943259,14.0029537636084
"1986-09-23",18.7273753679988,19.9877429358794,19.2228160729253,13.1590308642377
"1986-10-07",16.7833717972141,17.1672213148463,15.9911337140099,10.5104947906679
"1986-10-21",17.287381794445,17.7888016199242,16.9925822542244,11.1346490997409
"1986-11-04",18.967768111872,19.1122496944272,18.7157132170633,13.0119307424071
"1986-11-18",18.3295148592759,19.0169640187212,17.7642010502258,12.4658836836778
"1986-12-03",17.4643700052636,17.7666508771366,16.1452843938372,11.1346490997409
"1986-12-18",19.0807357365062,19.0428524186039,17.8254913771595,12.3874120682363
"1987-01-07",19.5594920122354,20.3386839191538,19.014264961752,13.715947595204
"1987-01-22",18.3246251367369,19.1580844660132,18.3372039189437,12.3457393718357
"1987-02-03",17.4989079726675,17.4129024633235,15.4986572289121,10.7981768631197
"1987-02-18",16.9562146100535,16.4595736212795,14.094013729124,9.99966916690195
"1987-03-03",19.1014092127964,18.5754666399676,16.0839154474609,12.1718924420327
"1987-03-17",16.0174510223273,16.3980792072885,14.2639127659194,9.88188613124556
"1987-03-31",19.5569348873705,20.3576236095347,18.9907473342719,14.1232128838163
"1987-04-14",17.0207531311911,17.9287556422051,15.9686608581579,11.2681804923655
"1987-04-28",16.6917529094086,17.5972327251785,13.3631262205813,11.0605411275872
"1987-05-11",15.6119859142191,17.3962770888397,14.2946844245862,10.893487042924
"1987-05-26",15.5370034339205,17.1895913376478,12.9954014404559,10.6928163474619
"1987-06-10",17.6824587859162,18.976563094568,15.9131721725402,12.5119747908781
"1987-08-04",14.6246419801862,18.2668613528341,15.1926260177922,11.79142863613
"1987-10-13",19.1765561626189,20.5103253228203,17.0306248796702,14.0348926061162
"1987-11-10",18.5888728942945,20.525523717937,19.2820200748544,13.5454477773752
"1987-11-12",18.3318705729683,19.9183189671778,17.8798854492253,12.938243026616
"1987-11-13",18.0342461910216,19.8597300625799,16.9781935167723,12.8838489545502
"1987-11-15",17.7001655472075,19.3144696492928,16.8769652383994,12.3771555680691
"1987-11-17",17.7098743613345,19.3664908340437,17.6754729346171,12.3771555680691
"1987-11-19",20.5002823561231,21.3157683888753,18.735551559283,14.8235285538549
"1987-11-20",21.2486927414191,21.7723075213014,18.9361573175719,15.2472778634579
"1987-11-21",20.9293456560689,21.773846311835,19.2973079117175,15.0488126696682
"1987-11-22",20.2594315833555,21.2267774860299,19.8359479697446,14.4423204233923
"1987-11-23",19.4720318645493,20.9301059080634,18.8888855792037,14.1013938364217
"1987-11-24",19.3843735926327,20.7444460887511,18.7877373124536,13.9594235751513
"1987-11-26",18.9227273864477,20.495433289613,18.0952678682801,13.7132412336063
"1987-11-28",18.4995127199831,20.0967890673779,18.0829977756883,13.2955060329063
"1987-11-30",18.2132315560913,19.8211057465492,17.609696534221,12.9557361840635
"1987-12-02",17.6320702935034,19.2247010876211,17.1243263362748,12.2567918858192
"1987-12-03",17.8238929397354,19.3553693106998,17.3187979906784,12.3771555680691
"1987-12-06",14.0903031497275,15.4425677622611,13.3631262205813,8.49559177012567
"1987-12-08",17.5829732347014,18.924340254224,17.0481521053792,12.1065096827699
"1987-12-09",17.9926137142201,18.9851979304632,16.884951590032,12.1844712242396
"1987-12-10",18.1046075858506,19.00574226,16.7210948676926,12.2212851973623
"1987-12-13",16.8350926731316,17.6212997512612,15.3199654401688,10.9379388054949
"1987-12-14",17.6265100751244,18.4072210883534,16.7049001817726,11.6942648876764
"1987-12-17",18.0605249198363,18.8021916651864,16.2912383064603,12.1968937442382
"1987-12-18",17.9226551256131,18.7005163603459,16.1734552708039,12.0791107085818
"1987-12-20",17.980528975005,18.8256533939802,16.5664978589135,12.1844712242396
"1987-12-22",18.0277982263337,18.59269107137,16.5927137010444,12.0929040307141
"1988-01-01",17.6018874270653,18.4452637137993,15.6140130789109,12.2128156972488
"1988-01-08",17.9429785985851,18.4033203169191,16.4076486583047,12.1591534162553
"1988-01-19",18.0479721830265,18.8059711902422,14.9596607281794,12.1462500114194
"1988-01-21",18.236560393164,18.3018798592847,15.6462932277182,12.245095846056
"1988-01-23",18.3245712704867,18.3557541979234,15.6344587700712,12.233261388409
"1988-01-25",18.2307494244946,18.2731191955336,16.2405945736415,12.1462500114194
"1988-01-27",18.2697675861815,18.3298096271483,16.8735228942084,12.2683527082203
"1988-02-02",18.0065366095938,18.1742781482492,15.7254305482769,12.036551094163
"1988-02-11",18.918408686919,19.1530863914785,17.3521102671455,12.8523005968153
"1988-02-13",18.4007778792974,18.594563865982,17.1007958388646,12.233261388409
"1988-02-16",18.2535910159132,18.6445321608958,17.2904166981402,12.2797814040439
"1988-02-17",18.2712317465056,18.5649009173519,16.9915613250903,12.2910809592979
"1988-02-19",18.526042315502,18.9770961959681,17.633361449267,12.845869706485
"1988-02-21",17.448197146018,17.4605429818403,16.0556722351475,11.2681804923655
"1988-02-23",18.3425089711734,18.3020176098187,16.6197423734323,12.119932703102
"1988-03-03",17.9704863146616,18.1941746766676,14.3677095596011,12.065124466607
"1988-03-07",18.2699382783386,17.9280751930825,13.4008665485641,11.79142863613
"1988-03-11",18.2346762663702,18.3425089711734,16.4817566304584,12.233261388409
"1988-03-14",17.9939641533179,18.2085239609407,15.128910203406,12.1331779298521
"1988-03-16",17.2778379159333,18.2563918551079,17.4702098085808,12.1718924420327
"1988-03-18",18.2565360158763,18.4210854029244,14.6483244648298,12.3457393718357
"1988-03-19",19.4809861827582,19.6577675591765,17.5013649763606,13.5893419709324
"1988-03-20",19.4773698493066,19.8580779926895,17.3217391692692,13.9205417876071
"1988-03-21",18.9082285420468,19.5568249256214,16.8735228942084,13.4723255125462
"1988-03-28",18.2489829131626,18.8319569183803,16.1571188514842,12.245095846056
"1988-04-04",17.9960986258466,18.5709927354888,16.7076175747491,12.0071372089567
"1988-04-30",17.1413100937302,18.4615610425331,15.9398404196224,11.8454958574003
"1988-05-05",17.5444714759752,18.5416525271254,15.813799698727,12.0071372089567
"1988-05-17",17.067273146826,18.2394972528373,15.2109751564604,11.8097777747982
"1988-05-18",16.8336582956445,17.8491663101878,13.7939091366737,11.4913240436797
"1988-06-07",16.8035443153967,18.125300155379,17.0181041230195,11.7536883081472
"1988-06-10",15.7034516415581,17.6756790989308,16.1734552708039,11.3859635280218
"1988-06-21",14.8297591036055,18.0222016714055,13.3037028001105,11.6942648876764
"1988-06-30",15.6832489342406,17.9980045628549,16.2340798926203,11.79142863613
"1988-07-01",15.2254158406151,17.9505240246219,16.4919090019224,11.79142863613
"1988-07-02",14.8925214253418,17.9446340323319,16.6152880230829,11.6736456004736
"1988-07-06",15.1178847333943,17.9500279863907,16.1539766650811,11.51601665627
"1988-07-29",16.7778218334224,18.9844185505874,16.6123073949448,12.7002843895166
"1988-07-30",17.1339400830984,19.7352901836137,16.6271224807299,13.4082466558617
"1988-08-01",16.8856331758814,19.7532249054458,17.6567418979111,13.2747152632372
"1988-08-02",18.2151414603495,20.6808888401991,17.0012183251704,14.2931681240682
"1988-08-03",17.4643700052636,20.7262301909344,17.4445673779674,14.2256915530992
"1988-08-08",16.6480778459059,19.8492987355354,16.8712213972201,13.1823419431062
"1988-08-09",16.7061239224923,19.9940734236635,17.9100967268183,13.2096163610258
"1988-08-10",17.6027913831823,20.751244743754,18.5190821150565,13.9139119290684
"1988-08-11",19.5692057462039,21.6229287585958,18.6291984877124,14.7171754822843
"1988-08-16",17.4262182392992,20.9166467546893,19.6598104608063,14.0250208576371
"1988-08-17",18.4457720506538,20.4019316915539,19.1243911306508,13.8013811515124
"1988-08-19",19.1188684341682,20.4596724691212,19.0283544266273,13.7813303544668
"1988-08-21",18.2305423208385,20.8126779230054,19.4485013671391,13.9678624437971
"1988-08-22",18.3355003410189,20.9943191041341,19.554071944766,14.1159926358428
"1988-08-23",19.7491504736242,20.8959824757902,19.4594703985097,13.9380094806475
"1988-08-25",20.2059736794741,20.7011943051712,17.4651336555489,14.0639362738868
"1988-08-27",18.5004619369504,20.4301115651339,19.4485013671391,13.6801803713454
"1988-08-28",17.7698454678455,20.2465888069943,18.9615481795796,13.3631262205813
"1988-08-30",17.7712672209031,21.186785489996,18.636125779145,12.9323433044888
"1988-09-03",18.5693493843689,19.9657402057398,17.3492571981631,12.9672305634892
"1988-09-05",17.4419665962674,19.3798085706732,17.6651101475816,12.3667927810336
"1988-09-07",17.1787512753096,18.9589998260715,16.9747368939044,12.1331779298521
"1988-09-09",18.7807126975166,19.8169995229869,15.2811794151336,12.9785943221396
"1988-09-10",18.8470929340159,19.7298609738514,15.9456713399332,12.9499390663792
"1988-09-12",17.8826128190057,19.095732848801,17.2335256282398,12.2567918858192
"1988-09-13",18.200079452815,18.8611137822579,17.0481521053792,12.1065096827699
"1988-10-03",16.8002103615769,18.1196960530247,14.1123628677922,11.8097777747982
"1988-11-04",18.2564783540628,18.4917496575031,17.9226551256131,12.3242331666148
"1988-11-06",17.5943299655206,18.2331427951172,17.7374308091612,12.2567918858192
"1988-11-08",18.1089943655937,18.3412912988944,15.6579892674814,12.2567918858192
"1988-11-30",18.0269643642352,18.8350251380235,17.4702098085808,12.1718924420327
"1989-03-07",16.2586130791442,17.9858340272347,14.5358464814031,12.233261388409
"1989-03-18",13.8137117639699,20.0174274212257,18.2465107240172,11.3288051141819
"1989-07-24",12.7150994753018,17.2636993098015,12.938243026616,10.6356579336219
"1989-07-25",15.7254305482769,18.6364215933758,16.9040855446186,12.036551094163
"1989-07-28",15.3243038417674,18.9248723735496,15.6809787857061,12.2797814040439
"1989-07-31",16.066035022183,19.0704792363391,15.7783529497313,12.3771555680691
"1989-08-02",15.69227834096,18.9250570709972,13.900518871732,12.2910809592979
"1989-08-14",16.8927619189422,19.5788029785526,17.8684760712871,13.0009416208316
"1989-08-15",16.0639710379622,18.7720212390644,16.1918044094721,12.2797814040439
"1989-08-21",18.2745359875872,20.0253448532022,19.073043683805,13.592404760463
"1989-08-28",17.4524582409798,20.0301466242188,18.9536825687737,13.0957494142902
"1989-08-30",16.38542552152,19.0755380219355,18.0594019550916,12.2910809592979
"1989-09-06",19.092576441986,21.298534699291,20.0601604682477,14.7618431016997
"1989-09-12",17.0457360616816,19.7356745128408,18.2419868199136,12.871348791786
"1989-09-13",16.5474106006798,19.2170513536672,18.1123967505431,12.3133040960826
"1989-09-15",16.7224326605342,19.1446291820148,17.8404630350595,12.2797814040439
"1989-09-17",17.4708425197692,19.6626055870799,18.3673306243472,12.845869706485
"1989-09-19",17.7063820408822,19.8794330816844,18.9737244591407,13.0335532064203
"1989-09-20",17.8347650139448,19.801037857519,18.864384431126,13.0064512766425
"1989-09-22",17.2009229036573,19.0351930815699,17.9816681435352,12.245095846056
"1989-09-24",17.5670722927184,19.2079630017043,18.0719631809646,12.4371735777954
"1989-09-25",19.7727949015748,21.2489299666945,20.1648369893509,14.2513339837126
"1989-09-27",18.541793424861,20.4313506373652,19.2947591006318,13.5581868031526
"1989-09-28",18.6584005000946,20.3591881911169,19.3453171309039,13.5769961351101
"1989-09-29",17.980946820826,19.8811155885612,18.7405391007941,13.1057494976248
"1989-10-01",17.3908788728539,19.1657092799815,18.1601874143795,12.4564049397232
"1989-10-03",17.3361719586145,18.9966650418488,17.5927634439962,12.3457393718357
"1989-10-05",16.991969821828,18.9451176381835,17.9578574948415,12.2212851973623
"1989-10-07",17.7520520777154,19.4084231435717,18.236560393164,12.7150994753018
"1989-10-09",20.1295948377017,21.8169309984633,20.9531038361249,15.3546818771265
"1989-10-11",19.8098711553821,22.2334088587938,20.9774763155371,15.3790543565388
"1989-10-15",18.4781215300018,21.2312921663844,19.3143695542024,14.3037342601061
"1989-10-17",18.0913986037033,20.6348994177574,19.0415908872532,13.6254904850487
"1989-10-20",18.8827855164969,20.7851711167705,19.2820200748544,13.8013811515124
"1989-10-22",18.4007778792974,20.0186705156504,18.5656525224876,13.0441916046254
"1989-10-24",17.7900434847205,19.333602822797,18.2424255126164,12.3563214811663
"1989-10-25",18.370422613412,19.9299392874707,18.636125779145,12.9323433044888
"1989-10-27",18.4989246576315,19.7777194648448,18.4597039444782,12.938243026616
"1989-10-29",16.0141989869409,17.0706764399577,15.922140842523,10.2873512393537
"1989-10-31",18.0825861683559,19.0006045136744,18.1734326411295,12.233261388409
"1989-11-01",17.7159814779549,18.8422896970122,17.1816834980037,12.1065096827699
"1989-11-03",18.3590382731246,19.0066686148601,17.6958818062484,12.302254259896
"1989-12-23",19.3027507651796,19.7308778984687,17.5701124189593,13.0703027486291
"1989-12-24",18.7446351780161,18.838333753926,16.9184742820707,12.3133040960826
"1989-12-25",18.8981561993932,19.0017546000577,16.8045300227215,12.5560347806721
"1989-12-26",19.5572804027416,19.3522900461349,17.5117404127374,13.0119307424071
"1989-12-29",18.7201840821519,18.5918255202484,16.4076486583047,12.3133040960826
"1989-12-31",18.5122963945974,18.4892627467198,16.8502660320441,12.245095846056
"1990-02-26",14.8790984050097,14.6525707557112,12.5899363323478,8.49559177012567
"1990-07-16",17.3186507044273,20.0395215939586,18.2666901346161,13.8846634999422
